,Unnamed: 0,timestamp,hr_time,temp_c,hum_prcnt,press_hpa,ozone_ppm,ozone_volt_mv,co_ppm,co_mv,no2_ppb,no2_mv,tvoc_ppb,mc2p5_ugpm3,mc1p0_ugpm3,mc4p0_ugpm3,mc10p0_ugpm3,nc0p5_npcm3,nc1p0_npcm3,nc2p5_npcm3,nc4p0_npcm3,nc10p0_npcm3,typ_pm_um,x_g,y_g,z_g,x_raw,y_raw,z_raw,eq_db,onesmin_db,onesmax_db,lux_lx,uv_mwpm2,batt_volt,batt_prcnt,si1133_int,lis3dh_int,sgpc3_int,batt_int,speco3_int,sps30_int,sps30pre_int,mic4514_int,mic4514pre_int,mic_int,bme280_int,leds_on,code_version,receivedTimestamp,key,lat,lon,acc,co-ug,no2-ug,o3-ug,co-mg,bc-proxy,ldsa-proxy,newaqi,dosage-male-walking-low,dosage-male-walking-high,dosage-female-walking-low,dosage-female-walking-high,accbin,date
46354,46354,1622091305176,2021-05-27 04:55:05,29.3700008392334,37.527000427246094,938.427001953125,0,711,438,1731,6246,2244,0,7.11285924911499,6.714504718780518,7.122987747192383,7.125012397766112,47.04381561279297,53.45044708251953,53.58660507202149,53.60901260375977,53.6207504272461,0.5746937990188599,0.0,0.0,0.0320260226726532,0,0,512,44.37077331542969,43.83277893066406,47.76332473754883,59.33984375,0.349365234375,4124,96,30,30,30,30,30,30,30,30,120,30,30,1,1,1622091310034,E3-CB-F6-CA-1D-C5,17.4454258,78.34981590000002,13.42199993133545,315.27620599205017,199.39964560813902,46.12758828125001,0.3152762059920502,1.3400012998160509,0.0,149.4,1.9631491527557372,4.907872881889342,1.7070862197875976,4.267715549468994,1,2021-05-27 04:55:05
46356,46356,1622091336187,2021-05-27 04:55:36,29.729999542236328,36.77899932861328,938.4375,0,549,424,1693,5953,2170,0,8.169114112854004,7.7213969230651855,8.172374725341799,8.173020362854004,54.12284469604492,61.47731399536133,61.623008728027344,61.646568298339844,61.65976333618164,0.5614875555038452,-0.0640520453453064,0.0160130113363266,0.0800650492310524,64512,256,1280,44.28855895996094,43.19778442382813,46.02825164794922,60.866455078125,0.675537109375,4120,96,30,30,30,30,30,30,30,30,120,30,30,1,1,1622091337566,E3-CB-F6-CA-1D-C5,17.4454195,78.34982690000002,14.619999885559082,303.17399847579964,190.01707919082642,45.9702181388855,0.3031739984757996,1.376805700291214,0.0,140.0,2.2546754951477053,5.636688737869263,1.9605873870849608,4.9014684677124025,1,2021-05-27 04:55:36
46358,46358,1622091367185,2021-05-27 04:56:07,30.04999923706055,34.432998657226555,938.4495849609376,0,1710,404,1639,5689,2093,0,7.075272083282473,6.663371562957764,7.098747253417969,7.103440284729004,46.6464958190918,53.02493667602539,53.177452087402344,53.20321273803711,53.21534729003906,0.5792633295059204,0.0480390302836895,-0.0480390302836895,0.0640520453453064,768,64768,1024,44.84943008422852,43.8101921081543,48.4913330078125,157.982177734375,0.333740234375,4113,97,30,30,30,30,30,30,30,30,120,30,30,1,1,1622091368544,E3-CB-F6-CA-1D-C5,17.4454063,78.3498286,13.885000228881836,284.7304458818054,181.5450863822937,45.87051170349121,0.2847304458818054,1.2949576471522224,0.0,131.5,1.952775094985962,4.881937737464906,1.6980652999877934,4.245163249969483,1,2021-05-27 04:56:07
46360,46360,1622091398193,2021-05-27 04:56:38,30.239999771118164,34.187999725341804,938.4553833007812,0,1911,408,1640,5485,2034,0,6.4770989418029785,6.103347301483152,6.495741844177246,6.499472141265869,42.73440551757813,48.57238006591797,48.7083740234375,48.73122024536133,48.74222946166992,0.5647825002670288,0.0160130113363266,0.0,-0.0320260226726532,256,0,65024,56.49181365966797,44.22172546386719,82.50408935546875,45.768798828125,0.03125,4119,97,30,30,30,30,30,30,30,30,120,30,30,1,1,1622091399642,E3-CB-F6-CA-1D-C5,17.445418399999998,78.3498244,13.89799976348877,287.60771807731635,175.0152383960724,45.78387491798403,0.2876077180773163,1.2421725397645478,0.0,125.0,1.7876793079376219,4.469198269844054,1.5545037460327151,3.886259365081787,1,2021-05-27 04:56:38
46362,46362,1622091429187,2021-05-27 04:57:09,30.35000038146973,33.577999114990234,938.535400390625,0,3013,396,1615,5235,1966,0,8.154082298278809,7.69663667678833,8.166361808776855,8.168820381164549,53.92298126220703,61.26774215698242,61.42467880249024,61.450538635253906,61.46401596069336,0.5865408182144165,0.0160130113363266,0.0160130113363266,0.0160130113363266,256,256,256,45.46650314331055,43.960845947265625,48.07416915893555,45.456298828125,0.37890625,4115,97,30,30,30,30,30,30,30,30,120,30,30,1,1,1622091430426,E3-CB-F6-CA-1D-C5,17.4454142,78.349819,13.467000007629395,277.3555404039764,167.00911239204407,45.74490563545227,0.2773555404039764,1.3099511765429732,0.0,117.0,2.2505267143249514,5.626316785812378,1.956979751586914,4.892449378967285,1,2021-05-27 04:57:09
46364,46364,1622091460191,2021-05-27 04:57:40,30.40999984741211,33.125,938.4390258789062,0,3989,393,1605,5014,1909,0,7.86610221862793,7.391884803771973,7.906135082244872,7.914134502410889,51.70568084716797,58.802955627441406,58.99027633666992,59.02253341674805,59.03649520874024,0.5738258361816406,0.0320260226726532,0.0160130113363266,0.096078060567379,512,256,1536,45.20352172851562,43.89957809448242,47.03432083129883,47.419189453125,0.714599609375,4117,97,30,30,30,30,30,30,30,30,120,30,30,1,1,1622091461644,E3-CB-F6-CA-1D-C5,17.4454078,78.34981540000003,13.119000434875488,274.48510106979376,159.93247199935914,45.726524574279786,0.2744851010697937,1.2713292857561829,0.0,109.9,2.1710442123413087,5.427610530853271,1.887864532470703,4.7196613311767575,1,2021-05-27 04:57:40
46366,46366,1622091491203,2021-05-27 04:58:11,30.440000534057607,33.15200042724609,938.4154052734376,0,3725,395,1606,4821,1854,0,7.769593715667725,7.308291435241699,7.803061008453369,7.8097496032714835,51.13874435424805,58.1463737487793,58.32365417480469,58.35393905639648,58.36752700805664,0.5878887176513672,-0.0320260226726532,0.0,-0.1281040906906128,65024,0,63488,44.89701843261719,44.02999496459961,45.7880973815918,47.78271484375,0.675537109375,4114,97,30,30,30,30,30,30,30,30,120,30,30,1,1,1622091492758,E3-CB-F6-CA-1D-C5,17.445407100000004,78.3498197,12.996000289916992,276.09900313163763,153.75688960685733,45.711274929809576,0.2760990031316376,1.2447273569428117,0.0,103.8,2.144407865524292,5.361019663810731,1.8647024917602544,4.661756229400635,1,2021-05-27 04:58:11
46368,46368,1622091522412,2021-05-27 04:58:42,30.46999931335449,32.845001220703125,938.5831298828124,0,4018,395,1614,4675,1816,0,7.069624900817871,6.64247465133667,7.10640811920166,7.11376953125,46.46123886108398,52.84021759033203,53.00960540771485,53.0388069152832,53.05138397216797,0.5838993787765503,0.0320260226726532,-0.0160130113363266,-0.0160130113363266,512,65280,65280,45.3359603881836,44.13961410522461,49.53463745117188,48.14697265625,0.37109375,4120,97,30,30,30,30,30,30,30,30,120,30,30,1,1,1622091523794,E3-CB-F6-CA-1D-C5,17.4454111,78.3498193,14.550999641418455,275.78642410240167,149.08170001029967,45.70400880508423,0.2757864241024017,1.192093067142908,0.0,100.4,1.951216472625732,4.878041181564329,1.6967099761962892,4.241774940490721,1,2021-05-27 04:58:42
72837,72837,1623398689763,2021-06-11 08:04:49,30.07999992370605,62.34000015258789,946.1524047851562,231,-4609,443,1735,7014,2462,0,19.72369766235352,18.214035034179688,20.09844207763672,20.173391342163086,126.60206604003906,144.51390075683594,145.3333282470703,145.4854278564453,145.5297393798828,0.5925103425979614,0.0,-0.0320260226726532,-0.096078060567379,0,65024,64000,44.00188827514648,40.034889221191406,59.05668258666992,0.0,0.0,4035,90,30,30,30,30,30,30,30,30,120,30,30,1,1,1623398692739,E3-CB-F6-CA-1D-C5,23.1857463,77.41486390000001,13.083999633789062,343.10976138343807,224.2466080013275,446.089430033493,0.3431097613834381,1.9679215940113604,24.99000550373275,159.2,5.4437405548095725,13.609351387023928,4.733687438964845,11.834218597412109,1,2021-06-11 08:04:49
72840,72840,1623398926082,2021-06-11 08:08:46,33.15999984741211,49.86399841308594,946.1234741210938,0,1777,397,1607,4810,1848,0,15.71091365814209,14.576117515563965,15.951452255249025,15.999549865722654,101.48841857910156,115.73159790039062,116.31044006347656,116.41654205322266,116.44988250732422,0.6146056652069092,0.0320260226726532,-0.0160130113363266,0.0480390302836895,512,65280,768,40.9779052734375,38.1572265625,44.9046745300293,0.0,0.0,4037,90,30,30,30,30,30,30,30,30,120,30,30,1,1,1623398927975,E3-CB-F6-CA-1D-C5,23.1857748,77.4148841,14.404000282287598,292.72501124496466,153.59680318222047,43.98776251220704,0.2927250112449646,1.6141613124178893,0.0,103.6,4.336212169647217,10.84053042411804,3.7706192779541015,9.426548194885251,1,2021-06-11 08:08:46
72864,72864,1623400147220,2021-06-11 08:29:07,33.36999893188477,47.59400177001953,945.9860229492188,0,5838,367,1529,5314,1992,0,15.599979400634766,14.752280235290527,15.599968910217285,15.599968910217285,103.4236831665039,117.46537017822266,117.73565673828124,117.7790298461914,117.80402374267578,0.5284123420715332,-0.1441171020269394,-0.0320260226726532,0.1120910719037056,63232,65024,1792,51.70199584960938,49.75172424316406,60.47240447998047,0.0,0.0,4076,94,30,30,30,30,30,30,30,30,120,30,30,1,1,1623400152607,E3-CB-F6-CA-1D-C5,23.185733,77.4148313,12.732999801635742,266.39906133163447,169.70116921463008,43.93978787765503,0.2663990613316345,1.6892780069657398,0.0,119.7,4.3055943145751945,10.763985786437988,3.7439950561523436,9.35998764038086,1,2021-06-11 08:29:07
72865,72865,1623400178028,2021-06-11 08:29:38,33.310001373291016,47.12900161743164,946.06591796875,0,2504,349,1484,4510,1764,0,15.547423362731935,14.702580451965332,15.547412872314453,15.547412872314453,103.07524871826172,117.0696258544922,117.33900451660156,117.38223266601562,117.40714263916016,0.5541307926177979,-0.0800650492310524,0.0,0.1120910719037056,64256,0,1792,51.11580276489258,49.909751892089844,57.67501831054688,0.0,0.0,4082,94,30,30,30,30,30,30,30,30,120,30,30,1,1,1623400178774,E3-CB-F6-CA-1D-C5,23.185732100000006,77.4148336,13.185999870300293,251.56177586639404,143.9678952232361,43.98010819282532,0.2515617758663941,1.5660713930729029,0.0,98.8,4.291088848114014,10.727722120285037,3.731381607055664,9.32845401763916,1,2021-06-11 08:29:38
72867,72867,1623400209439,2021-06-11 08:30:09,33.330001831054695,47.04499816894531,945.9844970703124,0,2374,358,1507,4064,1646,0,14.7206392288208,13.810938835144045,14.814590454101562,14.833373069763185,96.55071258544922,109.84060668945312,110.21542358398438,110.2807388305664,110.3075180053711,0.5734691619873047,-0.0160130113363266,0.0,-0.0160130113363266,65280,0,65280,52.12453842163086,49.85388946533203,58.39852905273438,0.0,0.0,4070,94,30,30,30,30,30,30,30,30,120,30,30,1,1,1623400210134,E3-CB-F6-CA-1D-C5,23.1857342,77.4148337,13.425999641418455,258.67688197998046,129.69507198791504,43.97237965240478,0.2586768819799805,1.4692554246517393,0.0,94.3,4.0628964271545405,10.157241067886352,3.5329534149169923,8.83238353729248,1,2021-06-11 08:30:09
72869,72869,1623400240617,2021-06-11 08:30:40,33.439998626708984,46.68299865722656,945.9949951171876,0,1826,356,1494,3664,1530,0,15.057246208190918,14.00757122039795,15.255337715148926,15.294946670532227,97.62609100341795,111.2629623413086,111.7763671875,111.86963653564452,111.9004898071289,0.5735495090484619,0.0,-0.0320260226726532,-0.0320260226726532,0,65024,65024,52.96865844726562,49.44897079467773,66.58643341064453,0.0,0.0,4077,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623400241865,E3-CB-F6-CA-1D-C5,23.1857361,77.414831,13.166999816894533,256.67283016098025,116.89162437973023,43.92748500061035,0.25667283016098025,1.4145014123375876,0.0,90.3,4.1557999534606935,10.389499883651732,3.613739089965821,9.03434772491455,1,2021-06-11 08:30:40
72871,72871,1623400282394,2021-06-11 08:31:22,33.65999984741211,46.14699935913086,946.0078735351562,0,2052,363,1512,3250,1408,0,16.524885177612305,15.45919418334961,16.668432235717773,16.697132110595707,107.96176147460938,122.89662170410156,123.3659210205078,123.4491195678711,123.48046112060548,0.5742132663726807,0.0,0.0,0.0320260226726532,0,0,512,50.5992317199707,49.65943145751953,52.36912155151367,0.0,0.0,4083,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623400283059,E3-CB-F6-CA-1D-C5,23.1857368,77.41483290000002,13.44499969482422,261.6551070059205,103.63875959243776,43.833198789596565,0.26165510700592043,1.3842878539743777,0.0,86.2,4.5608683090209965,11.40217077255249,3.9659724426269527,9.914931106567384,1,2021-06-11 08:31:22
72874,72874,1623400335460,2021-06-11 08:32:15,33.84000015258789,45.61999893188477,945.9760131835938,0,2778,361,1514,2971,1334,0,14.610066413879395,13.759888648986815,14.658222198486328,14.667856216430664,96.32613372802734,109.49714660644531,109.81167602539062,109.8647918701172,109.88982391357422,0.5833872556686401,0.0160130113363266,0.0,-0.0640520453453064,256,0,64512,50.06830596923828,49.51964569091797,50.60108184814453,0.0,0.0,4071,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623400336109,E3-CB-F6-CA-1D-C5,23.1857368,77.41483290000002,13.44499969482422,259.4584104904175,94.70582398910524,43.75816995124818,0.2594584104904175,1.2820117570407112,0.0,83.4,4.032378330230713,10.080945825576784,3.5064159393310548,8.766039848327638,1,2021-06-11 08:32:15
72877,72877,1623400388312,2021-06-11 08:33:08,33.889999389648445,45.474998474121094,945.9935302734376,0,3263,361,1504,2860,1301,0,14.535285949707033,13.696073532104492,14.577524185180664,14.585970878601074,95.8959503173828,108.99714660644531,109.30284881591795,109.35421752929688,109.37893676757812,0.5757690668106079,-0.0320260226726532,-0.0160130113363266,0.0160130113363266,65024,65280,256,50.51322937011719,49.15109634399414,51.919029235839844,0.0,0.0,4080,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623400389033,E3-CB-F6-CA-1D-C5,23.185736,77.41482940000002,12.892999649047852,259.29438579376216,91.15246798095706,43.737295833587645,0.25929438579376224,1.2590415261850112,0.0,82.3,4.011738922119141,10.029347305297852,3.488468627929688,8.72117156982422,1,2021-06-11 08:33:08
72879,72879,1623400419333,2021-06-11 08:33:39,33.919998168945305,45.04399871826172,945.9680786132812,0,2941,362,1520,2785,1286,0,14.416178703308105,13.568732261657715,14.471004486083984,14.481973648071287,94.96656799316406,107.96587371826172,108.28555297851562,108.33985900878906,108.36482238769531,0.585444450378418,-0.0160130113363266,0.0320260226726532,0.0160130113363266,65280,512,256,53.91060256958008,46.891944885253906,72.86571502685547,0.0,0.0,4077,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623400420253,E3-CB-F6-CA-1D-C5,23.1857379,77.41483149999998,13.958999633789062,259.66176470977786,88.7479391784668,43.732993321990975,0.25966176470977786,1.2413242933360142,0.0,81.5,3.978865322113037,9.947163305282592,3.459882888793945,8.649707221984864,1,2021-06-11 08:33:39
72881,72881,1623400450333,2021-06-11 08:34:10,33.880001068115234,45.01300048828125,945.9506225585938,0,1875,361,1517,2732,1265,0,13.849043846130373,12.986804008483887,13.94290542602539,13.96168613433838,90.77320861816406,103.27852630615234,103.6381378173828,103.70100402832031,103.72637939453124,0.5963878631591797,0.0,-0.0160130113363266,0.0320260226726532,0,65280,512,49.90468978881836,45.26693725585938,57.200889587402344,0.0,0.0,4074,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623400452901,E3-CB-F6-CA-1D-C5,23.185735600000005,77.41483050000002,14.218000411987305,258.84921322677616,87.05143640975952,43.75320476837158,0.2588492132267762,1.2144557779659604,0.0,81.0,3.822336101531983,9.555840253829958,3.3237705230712886,8.309426307678223,1,2021-06-11 08:34:10
72883,72883,1623400481312,2021-06-11 08:34:41,33.77000045776367,45.06499862670898,945.94580078125,0,1894,362,1519,2664,1251,0,14.05532169342041,13.127554893493652,14.195672035217285,14.223737716674805,91.62464904785156,104.33528137207031,104.75772857666016,104.83322143554688,104.86050415039062,0.6234521865844727,0.0,-0.0160130113363266,0.0,0,65280,0,47.25960540771485,44.40034866333008,51.12125015258789,0.0,0.0,4075,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623400482108,E3-CB-F6-CA-1D-C5,23.1857314,77.4148331,13.69200038909912,259.7508166537476,84.87553598709107,43.8055103099823,0.25975081665374755,1.204474776445296,0.0,80.3,3.879268787384033,9.698171968460082,3.373277206420898,8.433193016052245,1,2021-06-11 08:34:41
72885,72885,1623400512503,2021-06-11 08:35:12,33.669998168945305,45.27899932861328,945.902587890625,0,1598,360,1507,2578,1226,0,14.621240615844727,13.66077709197998,14.763240814208984,14.791644096374512,95.35807037353516,108.57878875732422,109.01315307617188,109.09066009521484,109.11890411376952,0.6053266525268555,-0.0160130113363266,0.0,-0.0160130113363266,65280,0,65280,46.89340591430664,43.92132568359375,54.0697021484375,0.0,0.0,4078,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623400513719,E3-CB-F6-CA-1D-C5,23.1857341,77.4148327,13.92300033569336,258.40354310394287,82.12542718505857,43.84907680740356,0.2584035431039429,1.1999667183449652,0.0,79.5,4.035462409973145,10.08865602493286,3.5090977478027336,8.772744369506835,1,2021-06-11 08:35:12
72887,72887,1623400543362,2021-06-11 08:35:43,33.580001831054695,45.45700073242188,945.898681640625,0,2562,368,1525,2560,1215,0,15.96423053741455,15.06434154510498,16.075782775878903,16.098443984985348,105.0260009765625,119.6733627319336,120.21003723144531,120.30720520019531,120.33995056152344,0.5873427391052246,0.0,0.0320260226726532,0.096078060567379,0,512,1536,45.808311462402344,44.19478988647461,47.57328796386719,0.0,0.0,4084,94,30,30,30,30,30,30,30,30,120,30,30,1,1,1623400544002,E3-CB-F6-CA-1D-C5,23.1857334,77.4148314,13.552000045776367,265.0233482354737,81.5509716156006,43.888632791137695,0.2650233482354737,1.2282383872595295,0.0,79.3,4.406127628326416,11.015319070816041,3.831415328979492,9.57853832244873,1,2021-06-11 08:35:43
72889,72889,1623400574751,2021-06-11 08:36:14,33.52000045776367,45.69900131225586,945.8798828125,0,2603,367,1533,2492,1196,0,15.010916709899902,14.151572227478027,15.048259735107422,15.055746078491213,99.10354614257812,112.63079833984376,112.93850708007812,112.98992919921876,113.01525115966795,0.5663057565689087,0.0480390302836895,0.0,0.0160130113363266,768,0,256,48.345420837402344,44.33615112304688,62.6856918334961,0.0,0.0,4088,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623400575519,E3-CB-F6-CA-1D-C5,23.1857325,77.4148339,14.690999984741213,264.48570558807376,79.37733321609497,43.91205764579773,0.26448570558807377,1.189096493679756,0.0,78.6,4.143013011932373,10.357532529830932,3.6026200103759765,9.006550025939939,1,2021-06-11 08:36:14
72891,72891,1623400605554,2021-06-11 08:36:45,33.40999984741211,46.12200164794922,945.897705078125,0,2430,366,1528,2467,1188,0,14.080183029174805,13.292510986328125,14.099477767944336,14.103341102600098,93.1334991455078,105.81536102294922,106.08391571044922,106.1280746459961,106.15129089355469,0.5656548738479614,-0.0640520453453064,0.0,0.0320260226726532,64512,0,512,46.38722229003906,43.62297821044922,55.11369705200195,0.0,0.0,4076,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623400606403,E3-CB-F6-CA-1D-C5,23.1857322,77.41483530000002,14.553000450134276,264.1471322340393,78.58143961715697,43.9554962348938,0.2641471322340393,1.1582808731320322,0.0,78.4,3.886130516052246,9.715326290130612,3.379243927001953,8.448109817504882,1,2021-06-11 08:36:45
72893,72893,1623400636359,2021-06-11 08:37:16,33.360000610351555,46.35300064086914,945.906982421875,0,3035,366,1524,2428,1181,0,14.717512130737305,13.879162788391113,14.750534057617188,14.757153511047365,97.2063446044922,110.4676742553711,110.7647933959961,110.81428527832031,110.83897399902344,0.5812485218048096,0.0160130113363266,-0.0160130113363266,-0.0160130113363266,256,65280,65280,45.81584167480469,43.2255859375,51.43367004394531,0.0,0.0,4066,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623400637228,E3-CB-F6-CA-1D-C5,23.1857369,77.4148316,13.22700023651123,264.39487478469846,77.33572440948484,43.9743149875641,0.2643948747846985,1.165344727049612,0.0,78.0,4.062033348083496,10.15508337020874,3.5322029113769533,8.830507278442383,1,2021-06-11 08:37:16
72895,72895,1623400667347,2021-06-11 08:37:47,33.360000610351555,46.38999938964844,945.8721923828124,0,2823,367,1534,2414,1175,0,14.606462478637695,13.756674766540527,14.654446601867676,14.664041519165039,96.30408477783205,109.47178649902344,109.78604125976562,109.83910369873048,109.86412811279295,0.5708986520767212,-0.0160130113363266,-0.0160130113363266,0.0160130113363266,65280,65280,256,45.84434509277344,43.44543838500977,50.78006362915039,0.0,0.0,4082,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623400668197,E3-CB-F6-CA-1D-C5,23.185734,77.4148244,12.11299991607666,265.2315623266602,76.88812399597167,43.97343071746827,0.2652315623266602,1.1595397808268355,0.0,77.8,4.031383644104004,10.07845911026001,3.505550994873047,8.763877487182617,1,2021-06-11 08:37:47
72897,72897,1623400698365,2021-06-11 08:38:18,33.36999893188477,46.19200134277344,945.8245849609376,0,2605,369,1535,2410,1172,0,14.603403091430664,13.727994918823242,14.673439025878904,14.68744945526123,96.03878784179688,109.21304321289062,109.5553741455078,109.61415100097656,109.63992309570312,0.5925229787826538,-0.0160130113363266,0.0160130113363266,0.0480390302836895,65280,256,768,45.93750762939453,43.773399353027344,47.92802810668945,0.0,0.0,4080,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623400699306,E3-CB-F6-CA-1D-C5,23.1857384,77.414828,13.574000358581545,266.635581955719,76.75802761001587,43.97329568786621,0.26663558195571896,1.158745462769717,0.0,77.8,4.030539253234863,10.076348133087155,3.5048167419433587,8.762041854858397,1,2021-06-11 08:38:18
72899,72899,1623400729378,2021-06-11 08:38:49,33.389999389648445,46.09500122070313,945.8159790039062,0,2347,369,1535,2382,1168,0,14.179600715637207,13.280423164367676,14.289715766906738,14.311737060546875,92.7844009399414,105.5941162109375,105.98017120361328,106.04816436767578,106.07461547851562,0.5958175659179688,0.0,-0.0160130113363266,-0.0320260226726532,0,65280,65024,46.11504364013672,44.33833312988281,49.21717834472656,0.0,0.0,4066,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623400730197,E3-CB-F6-CA-1D-C5,23.1857382,77.41482950000002,14.16100025177002,266.53200606750494,75.86106401062013,43.965877767944335,0.2665320060675049,1.1423159262348377,0.0,77.5,3.9135697975158688,9.783924493789671,3.4031041717529305,8.507760429382325,1,2021-06-11 08:38:49
72901,72901,1623400761376,2021-06-11 08:39:21,33.400001525878906,45.946998596191406,945.7700805664062,0,2622,366,1522,2335,1159,0,15.181548118591307,14.26291275024414,15.261701583862305,15.277742385864258,99.7594985961914,113.45843505859376,113.82366180419922,113.8866729736328,113.91371154785156,0.5885921716690063,-0.0480390302836895,0.0,0.0320260226726532,64768,0,512,46.15247344970703,44.16495895385742,48.78367614746094,0.0,0.0,4079,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623400762059,E3-CB-F6-CA-1D-C5,23.185733300000006,77.41483620000002,14.800000190734865,263.9813434954834,74.35550759124754,43.96454599075317,0.26398134349548336,1.1568811550710478,0.0,77.1,4.1901072807312,10.475268201828001,3.6435715484619133,9.108928871154783,1,2021-06-11 08:39:21
72903,72903,1623400791385,2021-06-11 08:39:51,33.400001525878906,45.7859992980957,945.797119140625,0,2299,366,1524,2310,1145,0,14.180678367614744,13.30219268798828,14.2730073928833,14.29148006439209,92.98873901367188,105.79191589355469,106.15532684326172,106.21871948242188,106.2445831298828,0.5910546779632568,-0.0160130113363266,-0.0160130113363266,-0.0160130113363266,65280,65280,65280,46.638038635253906,43.90456771850586,53.42949676513672,0.0,0.0,4084,93,30,30,30,30,30,30,30,30,120,30,30,1,1,1623400792114,E3-CB-F6-CA-1D-C5,23.1857364,77.4148336,14.123000144958494,263.8246138987732,73.55376879882813,43.968393873977654,0.26382461389877315,1.1267727686465658,0.0,76.8,3.9138672294616685,9.784668073654172,3.4033628082275387,8.508407020568846,1,2021-06-11 08:39:51
74336,74336,1623735786941,2021-06-15 05:43:06,28.85000038146973,65.06800079345703,945.4887084960938,457,-9122,520,1955,7221,2523,0,17.470754623413086,15.729107856750488,18.148815155029297,18.284423828125,108.29804229736328,124.31014251708984,125.4771728515625,125.70172119140624,125.75273895263672,0.648015022277832,0.0,0.0160130113363266,-0.0160130113363266,0,256,65280,50.11055374145508,39.172119140625,68.75827026367189,0.0,0.0,4130,100,30,30,30,30,30,30,30,30,120,30,30,1,1,1623735795663,E3-CB-F6-CA-1D-C5,23.1857344,77.4148266,20.0,407.9796072379302,230.8949044101715,838.8459945953371,0.4079796072379302,1.88609134607582,24.112086618635864,171.3,4.821928276062012,12.054820690155028,4.192981109619141,10.482452774047852,1,2021-06-15 05:43:06
74337,74337,1623735817948,2021-06-15 05:43:37,29.13999938964844,65.62400054931639,945.4578247070312,198,-3949,404,1633,6278,2260,0,18.04092025756836,16.661018371582028,18.382871627807614,18.451248168945312,115.80982208251952,132.193115234375,132.94158935546878,133.08049011230472,133.12100219726562,0.6177215576171875,-0.0320260226726532,0.0,0.096078060567379,65024,0,1536,43.65153503417969,42.37105941772461,51.100440979003906,0.0,0.0,4142,99,30,30,30,30,30,30,30,30,120,30,30,1,1,1623735818649,E3-CB-F6-CA-1D-C5,23.1857317,77.4148271,13.17300033569336,315.51049633392336,200.72612720336917,389.19703468399047,0.31551049633392336,1.7965455579861918,23.986903949675913,157.4,4.979293991088867,12.448234977722167,4.329820861816407,10.824552154541015,1,2021-06-15 05:43:37
74338,74338,1623735848958,2021-06-15 05:44:08,29.54999923706055,64.33599853515625,945.5159301757812,192,-3839,373,1547,5667,2092,0,18.059999465942386,16.850370407104492,18.255346298217773,18.294410705566406,117.56407165527344,133.90260314941406,134.46453857421878,134.5654296875,134.60099792480472,0.611748456954956,0.0,0.0,-0.1441171020269394,0,0,63232,46.73461532592773,41.25727844238281,59.30167770385742,0.0,0.0,4136,99,30,30,30,30,30,30,30,30,120,30,30,1,1,1623735849861,E3-CB-F6-CA-1D-C5,23.185732,77.4148273,13.029999732971193,289.24834820297235,181.1619387809753,378.6152300064087,0.2892483482029724,1.7262392722628477,23.397541473202967,157.1,4.984559852600099,12.461399631500244,4.3343998718261725,10.835999679565429,1,2021-06-15 05:44:08
74339,74339,1623735879978,2021-06-15 05:44:39,30.03000068664551,61.32699966430664,945.546875,133,-2661,363,1520,5253,1974,0,16.103805541992188,15.12850570678711,16.189569473266598,16.206707000732422,105.81159973144531,120.34302520751952,120.73138427734376,120.79840850830078,120.8271255493164,0.5753244161605835,0.0320260226726532,0.0160130113363266,0.096078060567379,512,256,1536,43.34014892578125,40.733001708984375,50.06824111938477,0.0,0.0,4138,99,30,30,30,30,30,30,30,30,120,30,30,1,1,1623735880980,E3-CB-F6-CA-1D-C5,23.1857341,77.4148266,20.0,278.0928953191376,167.88345759925843,276.05898037376403,0.2780928953191376,1.6199498026150128,22.682809884466405,153.9,4.444650329589844,11.111625823974608,3.864913330078125,9.662283325195313,1,2021-06-15 05:44:39
74340,74340,1623735941986,2021-06-15 05:45:41,30.959999084472656,58.50199890136719,945.4639892578124,81,-1624,362,1516,4546,1771,0,15.20537567138672,14.277398109436035,15.292409896850586,15.309834480285645,99.84101104736328,113.56429290771484,113.93870544433594,114.00357818603516,114.03089904785156,0.576837420463562,-0.0160130113363266,-0.0320260226726532,0.0320260226726532,65280,65024,512,41.74352645874024,40.31774520874024,43.96486282348633,0.0,0.0,4146,99,30,30,30,30,30,30,30,30,120,30,30,1,1,1623735943582,E3-CB-F6-CA-1D-C5,23.1857345,77.4148266,20.0,274.1167623092652,145.23285358428956,185.427774671936,0.2741167623092651,1.5103599606240092,21.93279813592928,151.1,4.196683685302735,10.491709213256836,3.649290161132813,9.123225402832034,1,2021-06-15 05:45:41
