Date Time, Monitor ID, Location ID, CO(ppm)
12 Aug 2021 05:48,1,1,0.05
12 Aug 2021 05:49,1,1,0.05
12 Aug 2021 05:50,1,1,0.03
12 Aug 2021 05:51,1,1,0.04
12 Aug 2021 05:52,1,1,0.04
12 Aug 2021 05:53,1,1,0.05
13 Aug 2021 15:19,1,1,0.00
13 Aug 2021 15:20,1,1,0.00
13 Aug 2021 15:21,1,1,0.00
13 Aug 2021 15:22,1,1,0.00
13 Aug 2021 15:23,1,1,0.00
13 Aug 2021 15:24,1,1,0.00
13 Aug 2021 15:25,1,1,0.00
13 Aug 2021 15:49,1,1,2.11
13 Aug 2021 15:50,1,1,2.11
13 Aug 2021 15:51,1,1,0.00
13 Aug 2021 15:52,1,1,0.00
13 Aug 2021 15:53,1,1,0.00
13 Aug 2021 15:54,1,1,0.00
