Date Time, Monitor ID, Location ID, CO(ppm), PM10(ppm), PM2.5(ppm)
25 Sep 2021 19:53,1,1,67.27, , 
25 Sep 2021 19:54,1,1,52.27, , 
25 Sep 2021 19:55,1,1,43.48, , 
25 Sep 2021 19:56,1,1,35.94, , 
25 Sep 2021 19:57,1,1,26.80, , 
25 Sep 2021 19:58,1,1,22.29, , 
25 Sep 2021 19:59,1,1,18.74, , 
25 Sep 2021 20:00,1,1,14.55, , 
25 Sep 2021 20:01,1,1,12.31, , 
25 Sep 2021 20:02,1,1,10.54, , 
25 Sep 2021 20:03,1,1,8.01, , 
25 Sep 2021 20:04,1,1,6.79, , 
25 Sep 2021 20:05,1,1,5.77, , 
25 Sep 2021 20:06,1,1,4.57, , 
25 Sep 2021 20:07,1,1,3.94, , 
25 Sep 2021 20:08,1,1,3.43, , 
25 Sep 2021 20:09,1,1,2.79, , 
25 Sep 2021 20:10,1,1,2.37, , 
25 Sep 2021 20:11,1,1,2.07, , 
25 Sep 2021 20:12,1,1,1.68, , 
25 Sep 2021 20:13,1,1,1.41, , 
25 Sep 2021 20:14,1,1,1.21, , 
25 Sep 2021 20:15,1,1,0.99, , 
25 Sep 2021 20:16,1,1,0.88, , 
25 Sep 2021 20:17,1,1,0.80, , 
25 Sep 2021 20:18,1,1,0.70, , 
25 Sep 2021 20:19,1,1,0.63, , 
25 Sep 2021 20:20,1,1,0.41, , 
25 Sep 2021 20:21,1,1,0.65, , 
25 Sep 2021 20:22,1,1,0.99, , 
25 Sep 2021 20:23,1,1,1.26, , 
25 Sep 2021 20:24,1,1,1.04, , 
25 Sep 2021 20:25,1,1,0.00, , 
25 Sep 2021 20:26,1,1,0.00, , 
25 Sep 2021 20:27,1,1,0.47, , 
25 Sep 2021 20:28,1,1,1.40, , 
26 Sep 2021 17:29,1,1,1.38, , 
26 Sep 2021 17:30,1,1,2.36, , 
26 Sep 2021 17:31,1,1,2.85, , 
26 Sep 2021 17:32,1,1,3.10, , 
26 Sep 2021 17:33,1,1,3.09, , 
26 Sep 2021 17:34,1,1,3.61, , 
26 Sep 2021 17:35,1,1,77.54, , 
26 Sep 2021 17:36,1,1,79.88, , 
26 Sep 2021 17:37,1,1,70.76, , 
26 Sep 2021 17:38,1,1,65.11, , 
26 Sep 2021 17:39,1,1,44.60, , 
26 Sep 2021 17:40,1,1,23.66, , 
26 Sep 2021 17:41,1,1,10.86, , 
26 Sep 2021 17:42,1,1,6.67, , 
26 Sep 2021 17:43,1,1,4.51, , 
26 Sep 2021 17:44,1,1,2.69, , 
26 Sep 2021 17:45,1,1,2.07, , 
26 Sep 2021 17:46,1,1,1.65, , 
26 Sep 2021 17:47,1,1,1.20, , 
26 Sep 2021 17:48,1,1,0.99, , 
26 Sep 2021 17:49,1,1,0.87, , 
26 Sep 2021 17:50,1,1,0.73, , 
26 Sep 2021 17:51,1,1,0.58, , 
26 Sep 2021 17:52,1,1,0.74, , 
26 Sep 2021 17:53,1,1,56.32, , 
26 Sep 2021 17:54,1,1,60.87, , 
26 Sep 2021 17:55,1,1,62.00, , 
26 Sep 2021 17:56,1,1,62.25, , 
26 Sep 2021 17:57,1,1,62.41, , 
26 Sep 2021 17:58,1,1,62.54, , 
26 Sep 2021 17:59,1,1,62.62, , 
26 Sep 2021 18:00,1,1,62.65, , 
26 Sep 2021 18:01,1,1,62.73, , 
26 Sep 2021 18:02,1,1,62.72, , 
26 Sep 2021 18:03,1,1,62.72, , 
26 Sep 2021 18:04,1,1,62.71, , 
26 Sep 2021 18:05,1,1,62.71, , 
26 Sep 2021 18:06,1,1,62.69, , 
26 Sep 2021 18:07,1,1,62.69, , 
26 Sep 2021 18:08,1,1,61.95, , 
26 Sep 2021 18:09,1,1,61.51, , 
26 Sep 2021 18:10,1,1,56.20, , 
26 Sep 2021 18:11,1,1,48.56, , 
26 Sep 2021 18:12,1,1,42.91, , 
26 Sep 2021 18:13,1,1,37.59, , 
26 Sep 2021 18:14,1,1,34.45, , 
26 Sep 2021 18:15,1,1,31.74, , 
26 Sep 2021 18:16,1,1,28.49, , 
26 Sep 2021 18:17,1,1,26.12, , 
26 Sep 2021 18:18,1,1,23.89, , 
26 Sep 2021 18:19,1,1,21.35, , 
26 Sep 2021 18:20,1,1,19.69, , 
26 Sep 2021 18:21,1,1,18.03, , 
26 Sep 2021 18:22,1,1,15.81, , 
26 Sep 2021 18:23,1,1,14.39, , 
26 Sep 2021 18:24,1,1,13.08, , 
26 Sep 2021 18:25,1,1,11.75, , 
26 Sep 2021 18:26,1,1,11.57, , 
26 Sep 2021 18:27,1,1,11.49, , 
26 Sep 2021 18:28,1,1,11.40, , 
26 Sep 2021 18:29,1,1,11.36, , 
26 Sep 2021 18:30,1,1,11.33, , 
26 Sep 2021 18:31,1,1,11.26, , 
26 Sep 2021 18:32,1,1,11.23, , 
26 Sep 2021 18:33,1,1,11.22, , 
26 Sep 2021 18:34,1,1,11.20, , 
26 Sep 2021 18:35,1,1,11.18, , 
26 Sep 2021 18:36,1,1,11.15, , 
26 Sep 2021 18:37,1,1,11.13, , 
26 Sep 2021 18:38,1,1,11.10, , 
26 Sep 2021 18:39,1,1,11.09, , 
26 Sep 2021 18:40,1,1,11.07, , 
26 Sep 2021 18:41,1,1,11.05, , 
26 Sep 2021 18:42,1,1,11.05, , 
26 Sep 2021 18:43,1,1,9.34, , 
26 Sep 2021 18:44,1,1,6.29, , 
26 Sep 2021 18:45,1,1,3.05, , 
26 Sep 2021 18:46,1,1,2.01, , 
26 Sep 2021 18:47,1,1,1.32, , 
26 Sep 2021 18:48,1,1,0.75, , 
26 Sep 2021 18:49,1,1,0.57, , 
26 Sep 2021 18:50,1,1,0.44, , 
26 Sep 2021 18:51,1,1,0.38, , 
26 Sep 2021 18:52,1,1,9.11, , 
26 Sep 2021 18:53,1,1,31.12, , 
26 Sep 2021 18:54,1,1,34.49, , 
26 Sep 2021 18:55,1,1,34.79, , 
26 Sep 2021 18:56,1,1,34.94, , 
26 Sep 2021 18:57,1,1,35.07, , 
26 Sep 2021 18:58,1,1,35.12, , 
26 Sep 2021 18:59,1,1,35.15, , 
26 Sep 2021 19:00,1,1,35.21, , 
26 Sep 2021 19:01,1,1,35.22, , 
26 Sep 2021 19:02,1,1,35.24, , 
26 Sep 2021 19:03,1,1,35.25, , 
26 Sep 2021 19:04,1,1,35.26, , 
26 Sep 2021 19:05,1,1,17.30, , 
26 Sep 2021 19:06,1,1,6.33, , 
26 Sep 2021 19:07,1,1,5.65, , 
26 Sep 2021 19:08,1,1,5.36, , 
26 Sep 2021 19:09,1,1,5.11, , 
26 Sep 2021 19:10,1,1,5.01, , 
26 Sep 2021 19:11,1,1,4.89, , 
26 Sep 2021 19:12,1,1,4.82, , 
26 Sep 2021 19:13,1,1,4.77, , 
26 Sep 2021 19:14,1,1,4.72, , 
26 Sep 2021 19:15,1,1,4.68, , 
26 Sep 2021 19:16,1,1,4.65, , 
26 Sep 2021 19:17,1,1,4.62, , 
26 Sep 2021 19:18,1,1,4.60, , 
26 Sep 2021 19:19,1,1,4.58, , 
26 Sep 2021 19:20,1,1,4.55, , 
26 Sep 2021 19:21,1,1,4.56, , 
26 Sep 2021 19:22,1,1,4.54, , 
26 Sep 2021 19:23,1,1,3.20, , 
26 Sep 2021 19:24,1,1,2.77, , 
26 Sep 2021 19:25,1,1,4.42, , 
26 Sep 2021 19:26,1,1,5.76, , 
26 Sep 2021 19:27,1,1,6.29, , 
26 Sep 2021 19:28,1,1,6.28, , 
26 Sep 2021 19:29,1,1,5.74, , 
26 Sep 2021 19:30,1,1,4.93, , 
26 Sep 2021 19:31,1,1,4.02, , 
26 Sep 2021 19:32,1,1,2.58, , 
26 Sep 2021 19:33,1,1,1.86, , 
26 Sep 2021 19:34,1,1,1.30, , 
26 Sep 2021 19:35,1,1,0.79, , 
26 Sep 2021 19:36,1,1,0.50, , 
26 Sep 2021 19:37,1,1,0.26, , 
26 Sep 2021 19:38,1,1,0.03, , 
26 Sep 2021 19:39,1,1,0.00, , 
26 Sep 2021 19:40,1,1,0.00, , 
26 Sep 2021 19:41,1,1,0.00, , 
26 Sep 2021 19:42,1,1,0.00, , 
26 Sep 2021 19:43,1,1,0.00, , 
26 Sep 2021 19:44,1,1,0.00, , 
26 Sep 2021 19:45,1,1,0.00, , 
26 Sep 2021 19:46,1,1,0.00, , 
26 Sep 2021 19:47,1,1,0.00, , 
26 Sep 2021 19:48,1,1,0.00, , 
26 Sep 2021 19:49,1,1,0.00, , 
26 Sep 2021 19:50,1,1,12.84, , 
26 Sep 2021 19:51,1,1,15.79, , 
26 Sep 2021 19:52,1,1,16.29, , 
26 Sep 2021 19:53,1,1,16.50, , 
26 Sep 2021 19:54,1,1,16.61, , 
26 Sep 2021 19:55,1,1,16.67, , 
26 Sep 2021 19:56,1,1,16.74, , 
26 Sep 2021 19:57,1,1,16.76, , 
26 Sep 2021 19:58,1,1,16.79, , 
26 Sep 2021 19:59,1,1,16.85, , 
26 Sep 2021 20:00,1,1,16.87, , 
26 Sep 2021 20:01,1,1,16.97, , 
26 Sep 2021 20:02,1,1,13.15, , 
26 Sep 2021 20:03,1,1,8.01, , 
26 Sep 2021 20:04,1,1,4.12, , 
26 Sep 2021 20:05,1,1,2.74, , 
26 Sep 2021 20:06,1,1,2.27, , 
26 Sep 2021 20:07,1,1,1.82, , 
26 Sep 2021 20:08,1,1,1.61, , 
26 Sep 2021 20:09,1,1,1.42, , 
26 Sep 2021 20:10,1,1,1.18, , 
26 Sep 2021 20:11,1,1,1.04, , 
26 Sep 2021 20:12,1,1,0.93, , 
26 Sep 2021 20:13,1,1,0.80, , 
26 Sep 2021 20:14,1,1,0.73, , 
26 Sep 2021 20:15,1,1,0.63, , 
26 Sep 2021 20:16,1,1,0.55, , 
26 Sep 2021 20:17,1,1,0.49, , 
26 Sep 2021 20:18,1,1,0.44, , 
26 Sep 2021 20:19,1,1,0.37, , 
26 Sep 2021 20:20,1,1,0.33, , 
26 Sep 2021 20:21,1,1,0.29, , 
26 Sep 2021 20:22,1,1,0.29, , 
26 Sep 2021 20:23,1,1,0.26, , 
26 Sep 2021 20:24,1,1,0.24, , 
