data,receivedTimestamp,key
"{'temp_c': 33.130001068115234, 'hum_prcnt': 41.814998626708984, 'press_hpa': 938.451171875, 'eq_db': 38.83484649658203, 'onesmin_db': 38.1590576171875, 'onesmax_db': 39.42461013793945, 'co_ppm': 606, 'no2_ppb': 2746, 'co_mv': 2199, 'no2_mv': 1270, 'x_g': 0, 'y_g': 0.0160130113363266, 'z_g': 0.0480390302836895, 'x_raw': 0, 'y_raw': 256, 'z_raw': 768, 'lux_lx': 33.541015625, 'uv_mwpm2': 0.286865234375, 'nc0p5_npcm3': 32.76515579223633, 'nc1p0_npcm3': 37.29217529296875, 'nc2p5_npcm3': 37.381839752197266, 'nc4p0_npcm3': 37.397254943847656, 'nc10p0_npcm3': 37.40727996826172, 'mc1p0_ugpm3': 4.683945178985596, 'mc2p5_ugpm3': 4.953097820281982, 'mc4p0_ugpm3': 4.953094959259033, 'mc10p0_ugpm3': 4.95310115814209, 'typ_pm_um': 0.5370278358459473, 'ozone_ppm': 11, 'ozone_volt_mv': -222, 'tvoc_ppb': 0, 'batt_prcnt': 36, 'batt_volt': 3382, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '0.0', 'wifi_strength_dbm': '-55', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454268, 'lon': 78.3498146, 'acc': 13.470000267028809}, 'timestamp': 1624742308664}",1624741857678,EB-F0-9E-16-C4-61
"{'temp_c': 33.130001068115234, 'hum_prcnt': 41.814998626708984, 'press_hpa': 938.451171875, 'eq_db': 38.83484649658203, 'onesmin_db': 38.1590576171875, 'onesmax_db': 39.42461013793945, 'co_ppm': 606, 'no2_ppb': 2746, 'co_mv': 2199, 'no2_mv': 1270, 'x_g': 0, 'y_g': 0.0160130113363266, 'z_g': 0.0480390302836895, 'x_raw': 0, 'y_raw': 256, 'z_raw': 768, 'lux_lx': 33.541015625, 'uv_mwpm2': 0.286865234375, 'nc0p5_npcm3': 32.76515579223633, 'nc1p0_npcm3': 37.29217529296875, 'nc2p5_npcm3': 37.381839752197266, 'nc4p0_npcm3': 37.397254943847656, 'nc10p0_npcm3': 37.40727996826172, 'mc1p0_ugpm3': 4.683945178985596, 'mc2p5_ugpm3': 4.953097820281982, 'mc4p0_ugpm3': 4.953094959259033, 'mc10p0_ugpm3': 4.95310115814209, 'typ_pm_um': 0.5370278358459473, 'ozone_ppm': 11, 'ozone_volt_mv': -222, 'tvoc_ppb': 0, 'batt_prcnt': 36, 'batt_volt': 3382, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '0.0', 'wifi_strength_dbm': '-55', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454268, 'lon': 78.3498146, 'acc': 13.470000267028809}, 'timestamp': 1624742315099}",1624741859649,EB-F0-9E-16-C4-61
"{'temp_c': 33.13999938964844, 'hum_prcnt': 41.75400161743164, 'press_hpa': 938.7489013671875, 'eq_db': 38.46110534667969, 'onesmin_db': 38.0411491394043, 'onesmax_db': 38.75197982788086, 'co_ppm': 606, 'no2_ppb': 2775, 'co_mv': 2199, 'no2_mv': 1273, 'x_g': 0.0160130113363266, 'y_g': -0.0160130113363266, 'z_g': 0.0800650492310524, 'x_raw': 256, 'y_raw': 65280, 'z_raw': 1280, 'lux_lx': 33.361083984375, 'uv_mwpm2': 0.047119140625, 'nc0p5_npcm3': 36.76325988769531, 'nc1p0_npcm3': 41.933441162109375, 'nc2p5_npcm3': 42.095970153808594, 'nc4p0_npcm3': 42.1259880065918, 'nc10p0_npcm3': 42.13906478881836, 'mc1p0_ugpm3': 5.2751054763793945, 'mc2p5_ugpm3': 5.637270450592041, 'mc4p0_ugpm3': 5.685054302215576, 'mc10p0_ugpm3': 5.694624423980713, 'typ_pm_um': 0.5679336786270142, 'ozone_ppm': 11, 'ozone_volt_mv': -219, 'tvoc_ppb': 0, 'batt_prcnt': 35, 'batt_volt': 3372, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '0.0', 'wifi_strength_dbm': '-55', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454268, 'lon': 78.3498146, 'acc': 13.470000267028809}, 'timestamp': 1624742860604}",1624742407575,EB-F0-9E-16-C4-61
"{'temp_c': 33.15999984741211, 'hum_prcnt': 41.78099822998047, 'press_hpa': 938.9876098632812, 'eq_db': 39.14271545410156, 'onesmin_db': 38.6905517578125, 'onesmax_db': 39.512413024902344, 'co_ppm': 607, 'no2_ppb': 2757, 'co_mv': 2199, 'no2_mv': 1275, 'x_g': 0, 'y_g': -0.0160130113363266, 'z_g': 0.0160130113363266, 'x_raw': 0, 'y_raw': 65280, 'z_raw': 256, 'lux_lx': 33.603515625, 'uv_mwpm2': 0.101318359375, 'nc0p5_npcm3': 28.304624557495117, 'nc1p0_npcm3': 32.27009582519531, 'nc2p5_npcm3': 32.38490295410156, 'nc4p0_npcm3': 32.4058952331543, 'nc10p0_npcm3': 32.41565704345703, 'mc1p0_ugpm3': 4.0581183433532715, 'mc2p5_ugpm3': 4.326921463012695, 'mc4p0_ugpm3': 4.355742931365967, 'mc10p0_ugpm3': 4.361517429351807, 'typ_pm_um': 0.5607185363769531, 'ozone_ppm': 7, 'ozone_volt_mv': -136, 'tvoc_ppb': 0, 'batt_prcnt': 33, 'batt_volt': 3355, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '0.0', 'wifi_strength_dbm': '-55', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454268, 'lon': 78.3498146, 'acc': 13.470000267028809}, 'timestamp': 1624743489797}",1624743034805,EB-F0-9E-16-C4-61
"{'temp_c': 33.15999984741211, 'hum_prcnt': 41.78099822998047, 'press_hpa': 938.9876098632812, 'eq_db': 39.14271545410156, 'onesmin_db': 38.6905517578125, 'onesmax_db': 39.512413024902344, 'co_ppm': 607, 'no2_ppb': 2757, 'co_mv': 2199, 'no2_mv': 1275, 'x_g': 0, 'y_g': -0.0160130113363266, 'z_g': 0.0160130113363266, 'x_raw': 0, 'y_raw': 65280, 'z_raw': 256, 'lux_lx': 33.603515625, 'uv_mwpm2': 0.101318359375, 'nc0p5_npcm3': 28.304624557495117, 'nc1p0_npcm3': 32.27009582519531, 'nc2p5_npcm3': 32.38490295410156, 'nc4p0_npcm3': 32.4058952331543, 'nc10p0_npcm3': 32.41565704345703, 'mc1p0_ugpm3': 4.0581183433532715, 'mc2p5_ugpm3': 4.326921463012695, 'mc4p0_ugpm3': 4.355742931365967, 'mc10p0_ugpm3': 4.361517429351807, 'typ_pm_um': 0.5607185363769531, 'ozone_ppm': 7, 'ozone_volt_mv': -136, 'tvoc_ppb': 0, 'batt_prcnt': 33, 'batt_volt': 3355, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '0.0', 'wifi_strength_dbm': '-55', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454268, 'lon': 78.3498146, 'acc': 13.470000267028809}, 'timestamp': 1624743492720}",1624743036476,EB-F0-9E-16-C4-61
"{'temp_c': 33.16999816894531, 'hum_prcnt': 41.76900100708008, 'press_hpa': 939.0487060546875, 'eq_db': 38.91606903076172, 'onesmin_db': 38.62348175048828, 'onesmax_db': 39.502159118652344, 'co_ppm': 608, 'no2_ppb': 2767, 'co_mv': 2200, 'no2_mv': 1274, 'x_g': 0, 'y_g': 0, 'z_g': -0.0480390302836895, 'x_raw': 0, 'y_raw': 0, 'z_raw': 64768, 'lux_lx': 33.851318359375, 'uv_mwpm2': 0.156005859375, 'nc0p5_npcm3': 32.78390121459961, 'nc1p0_npcm3': 37.430843353271484, 'nc2p5_npcm3': 37.60060501098633, 'nc4p0_npcm3': 37.632484436035156, 'nc10p0_npcm3': 37.644874572753906, 'mc1p0_ugpm3': 4.711977481842041, 'mc2p5_ugpm3': 5.0590667724609375, 'mc4p0_ugpm3': 5.120843887329102, 'mc10p0_ugpm3': 5.133203983306885, 'typ_pm_um': 0.593177318572998, 'ozone_ppm': 17, 'ozone_volt_mv': -348, 'tvoc_ppb': 0, 'batt_prcnt': 31, 'batt_volt': 3341, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '0.0', 'wifi_strength_dbm': '-55', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454268, 'lon': 78.3498146, 'acc': 13.470000267028809}, 'timestamp': 1624743861173}",1624743410440,EB-F0-9E-16-C4-61
"{'temp_c': 33.189998626708984, 'hum_prcnt': 41.880001068115234, 'press_hpa': 939.3250122070312, 'eq_db': 38.933143615722656, 'onesmin_db': 38.44404220581055, 'onesmax_db': 39.26261901855469, 'co_ppm': 605, 'no2_ppb': 2753, 'co_mv': 2198, 'no2_mv': 1279, 'x_g': 0, 'y_g': 0, 'z_g': -0.0480390302836895, 'x_raw': 0, 'y_raw': 0, 'z_raw': 64768, 'lux_lx': 33.603515625, 'uv_mwpm2': 0.44140625, 'nc0p5_npcm3': 33.94449996948242, 'nc1p0_npcm3': 38.63446044921875, 'nc2p5_npcm3': 38.72735595703125, 'nc4p0_npcm3': 38.743324279785156, 'nc10p0_npcm3': 38.75370788574219, 'mc1p0_ugpm3': 4.852538585662842, 'mc2p5_ugpm3': 5.131378650665283, 'mc4p0_ugpm3': 5.131375312805176, 'mc10p0_ugpm3': 5.131381988525391, 'typ_pm_um': 0.5465085506439209, 'ozone_ppm': 19, 'ozone_volt_mv': -372, 'tvoc_ppb': 0, 'batt_prcnt': 31, 'batt_volt': 3319, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '0.0', 'wifi_strength_dbm': '-55', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454268, 'lon': 78.3498146, 'acc': 13.470000267028809}, 'timestamp': 1624744204653}",1624743748611,EB-F0-9E-16-C4-61
"{'temp_c': 33.20000076293945, 'hum_prcnt': 41.84400177001953, 'press_hpa': 939.3742065429688, 'eq_db': 39.042625427246094, 'onesmin_db': 38.58241653442383, 'onesmax_db': 39.442420959472656, 'co_ppm': 606, 'no2_ppb': 2753, 'co_mv': 2197, 'no2_mv': 1276, 'x_g': -0.0160130113363266, 'y_g': 0, 'z_g': 0, 'x_raw': 65280, 'y_raw': 0, 'z_raw': 0, 'lux_lx': 33.236083984375, 'uv_mwpm2': 0.03125, 'nc0p5_npcm3': 36.00714111328125, 'nc1p0_npcm3': 41.014312744140625, 'nc2p5_npcm3': 41.13483810424805, 'nc4p0_npcm3': 41.15629196166992, 'nc10p0_npcm3': 41.1679573059082, 'mc1p0_ugpm3': 5.154365539550781, 'mc2p5_ugpm3': 5.471512794494629, 'mc4p0_ugpm3': 5.488475799560547, 'mc10p0_ugpm3': 5.491879940032959, 'typ_pm_um': 0.5637385845184326, 'ozone_ppm': 15, 'ozone_volt_mv': -306, 'tvoc_ppb': 0, 'batt_prcnt': 30, 'batt_volt': 3312, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '0.0', 'wifi_strength_dbm': '-55', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454268, 'lon': 78.3498146, 'acc': 13.470000267028809}, 'timestamp': 1624744564749}",1624744108299,EB-F0-9E-16-C4-61
"{'temp_c': 33.20000076293945, 'hum_prcnt': 41.84400177001953, 'press_hpa': 939.3742065429688, 'eq_db': 39.042625427246094, 'onesmin_db': 38.58241653442383, 'onesmax_db': 39.442420959472656, 'co_ppm': 606, 'no2_ppb': 2753, 'co_mv': 2197, 'no2_mv': 1276, 'x_g': -0.0160130113363266, 'y_g': 0, 'z_g': 0, 'x_raw': 65280, 'y_raw': 0, 'z_raw': 0, 'lux_lx': 33.236083984375, 'uv_mwpm2': 0.03125, 'nc0p5_npcm3': 36.00714111328125, 'nc1p0_npcm3': 41.014312744140625, 'nc2p5_npcm3': 41.13483810424805, 'nc4p0_npcm3': 41.15629196166992, 'nc10p0_npcm3': 41.1679573059082, 'mc1p0_ugpm3': 5.154365539550781, 'mc2p5_ugpm3': 5.471512794494629, 'mc4p0_ugpm3': 5.488475799560547, 'mc10p0_ugpm3': 5.491879940032959, 'typ_pm_um': 0.5637385845184326, 'ozone_ppm': 15, 'ozone_volt_mv': -306, 'tvoc_ppb': 0, 'batt_prcnt': 30, 'batt_volt': 3312, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '0.0', 'wifi_strength_dbm': '-55', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454268, 'lon': 78.3498146, 'acc': 13.470000267028809}, 'timestamp': 1624744567600}",1624744110668,EB-F0-9E-16-C4-61
"{'temp_c': 33.220001220703125, 'hum_prcnt': 41.84700012207031, 'press_hpa': 939.382080078125, 'eq_db': 38.7294921875, 'onesmin_db': 38.345947265625, 'onesmax_db': 39.43544006347656, 'co_ppm': 598, 'no2_ppb': 2721, 'co_mv': 2180, 'no2_mv': 1262, 'x_g': -0.0320260226726532, 'y_g': 0.0160130113363266, 'z_g': -0.192156121134758, 'x_raw': 65024, 'y_raw': 256, 'z_raw': 62464, 'lux_lx': 32.548583984375, 'uv_mwpm2': 0.44140625, 'nc0p5_npcm3': 29.723051071166992, 'nc1p0_npcm3': 33.838409423828125, 'nc2p5_npcm3': 33.925662994384766, 'nc4p0_npcm3': 33.940853118896484, 'nc10p0_npcm3': 33.95011901855469, 'mc1p0_ugpm3': 4.250931262969971, 'mc2p5_ugpm3': 4.500833034515381, 'mc4p0_ugpm3': 4.5053911209106445, 'mc10p0_ugpm3': 4.506308555603027, 'typ_pm_um': 0.5587118864059448, 'ozone_ppm': 14, 'ozone_volt_mv': -284, 'tvoc_ppb': 0, 'batt_prcnt': 28, 'batt_volt': 3299, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '0.0', 'wifi_strength_dbm': '-55', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454268, 'lon': 78.3498146, 'acc': 13.470000267028809}, 'timestamp': 1624744914531}",1624744462406,EB-F0-9E-16-C4-61
"{'temp_c': 33.220001220703125, 'hum_prcnt': 41.84700012207031, 'press_hpa': 939.382080078125, 'eq_db': 38.7294921875, 'onesmin_db': 38.345947265625, 'onesmax_db': 39.43544006347656, 'co_ppm': 598, 'no2_ppb': 2721, 'co_mv': 2180, 'no2_mv': 1262, 'x_g': -0.0320260226726532, 'y_g': 0.0160130113363266, 'z_g': -0.192156121134758, 'x_raw': 65024, 'y_raw': 256, 'z_raw': 62464, 'lux_lx': 32.548583984375, 'uv_mwpm2': 0.44140625, 'nc0p5_npcm3': 29.723051071166992, 'nc1p0_npcm3': 33.838409423828125, 'nc2p5_npcm3': 33.925662994384766, 'nc4p0_npcm3': 33.940853118896484, 'nc10p0_npcm3': 33.95011901855469, 'mc1p0_ugpm3': 4.250931262969971, 'mc2p5_ugpm3': 4.500833034515381, 'mc4p0_ugpm3': 4.5053911209106445, 'mc10p0_ugpm3': 4.506308555603027, 'typ_pm_um': 0.5587118864059448, 'ozone_ppm': 14, 'ozone_volt_mv': -284, 'tvoc_ppb': 0, 'batt_prcnt': 28, 'batt_volt': 3299, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '0.0', 'wifi_strength_dbm': '-55', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454268, 'lon': 78.3498146, 'acc': 13.470000267028809}, 'timestamp': 1624744921161}",1624744464002,EB-F0-9E-16-C4-61
"{'temp_c': 33.220001220703125, 'hum_prcnt': 41.930999755859375, 'press_hpa': 939.3759765625, 'eq_db': 38.741355895996094, 'onesmin_db': 38.196449279785156, 'onesmax_db': 39.25641632080078, 'co_ppm': 594, 'no2_ppb': 2689, 'co_mv': 2164, 'no2_mv': 1255, 'x_g': -0.0320260226726532, 'y_g': -0.0160130113363266, 'z_g': -0.0160130113363266, 'x_raw': 65024, 'y_raw': 65280, 'z_raw': 65280, 'lux_lx': 32.01953125, 'uv_mwpm2': 0.286865234375, 'nc0p5_npcm3': 34.18610763549805, 'nc1p0_npcm3': 38.90947341918945, 'nc2p5_npcm3': 39.003047943115234, 'nc4p0_npcm3': 39.019126892089844, 'nc10p0_npcm3': 39.02958297729492, 'mc1p0_ugpm3': 4.887082099914551, 'mc2p5_ugpm3': 5.167919635772705, 'mc4p0_ugpm3': 5.167932987213135, 'mc10p0_ugpm3': 5.167939186096191, 'typ_pm_um': 0.532146692276001, 'ozone_ppm': 11, 'ozone_volt_mv': -228, 'tvoc_ppb': 0, 'batt_prcnt': 27, 'batt_volt': 3283, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '0.0', 'wifi_strength_dbm': '-55', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454268, 'lon': 78.3498146, 'acc': 13.470000267028809}, 'timestamp': 1624745262519}",1624744809144,EB-F0-9E-16-C4-61
"{'temp_c': 33.220001220703125, 'hum_prcnt': 41.930999755859375, 'press_hpa': 939.3759765625, 'eq_db': 38.741355895996094, 'onesmin_db': 38.196449279785156, 'onesmax_db': 39.25641632080078, 'co_ppm': 594, 'no2_ppb': 2689, 'co_mv': 2164, 'no2_mv': 1255, 'x_g': -0.0320260226726532, 'y_g': -0.0160130113363266, 'z_g': -0.0160130113363266, 'x_raw': 65024, 'y_raw': 65280, 'z_raw': 65280, 'lux_lx': 32.01953125, 'uv_mwpm2': 0.286865234375, 'nc0p5_npcm3': 34.18610763549805, 'nc1p0_npcm3': 38.90947341918945, 'nc2p5_npcm3': 39.003047943115234, 'nc4p0_npcm3': 39.019126892089844, 'nc10p0_npcm3': 39.02958297729492, 'mc1p0_ugpm3': 4.887082099914551, 'mc2p5_ugpm3': 5.167919635772705, 'mc4p0_ugpm3': 5.167932987213135, 'mc10p0_ugpm3': 5.167939186096191, 'typ_pm_um': 0.532146692276001, 'ozone_ppm': 11, 'ozone_volt_mv': -228, 'tvoc_ppb': 0, 'batt_prcnt': 27, 'batt_volt': 3283, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '0.0', 'wifi_strength_dbm': '-55', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454268, 'lon': 78.3498146, 'acc': 13.470000267028809}, 'timestamp': 1624745268954}",1624744811573,EB-F0-9E-16-C4-61
"{'temp_c': 33.2400016784668, 'hum_prcnt': 41.89799880981445, 'press_hpa': 939.1649780273438, 'eq_db': 39.111785888671875, 'onesmin_db': 38.79625701904297, 'onesmax_db': 39.52815628051758, 'co_ppm': 586, 'no2_ppb': 2635, 'co_mv': 2145, 'no2_mv': 1236, 'x_g': -0.0160130113363266, 'y_g': -0.0480390302836895, 'z_g': 0.1441171020269394, 'x_raw': 65280, 'y_raw': 64768, 'z_raw': 2304, 'lux_lx': 30.753173828125, 'uv_mwpm2': 0.493896484375, 'nc0p5_npcm3': 36.44186782836914, 'nc1p0_npcm3': 41.47687911987305, 'nc2p5_npcm3': 41.57661056518555, 'nc4p0_npcm3': 41.593753814697266, 'nc10p0_npcm3': 41.60490417480469, 'mc1p0_ugpm3': 5.209549903869629, 'mc2p5_ugpm3': 5.508905410766602, 'mc4p0_ugpm3': 5.508901596069336, 'mc10p0_ugpm3': 5.508908748626709, 'typ_pm_um': 0.530266523361206, 'ozone_ppm': 18, 'ozone_volt_mv': -367, 'tvoc_ppb': 0, 'batt_prcnt': 25, 'batt_volt': 3249, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '0.0', 'wifi_strength_dbm': '-55', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454268, 'lon': 78.3498146, 'acc': 13.470000267028809}, 'timestamp': 1624745900208}",1624745444648,EB-F0-9E-16-C4-61
"{'temp_c': 33.22999954223633, 'hum_prcnt': 41.82400131225586, 'press_hpa': 939.198486328125, 'eq_db': 38.89269256591797, 'onesmin_db': 38.441131591796875, 'onesmax_db': 39.51062774658203, 'co_ppm': 588, 'no2_ppb': 2635, 'co_mv': 2145, 'no2_mv': 1234, 'x_g': -0.0160130113363266, 'y_g': 0.0160130113363266, 'z_g': -0.0640520453453064, 'x_raw': 65280, 'y_raw': 256, 'z_raw': 64512, 'lux_lx': 30.628173828125, 'uv_mwpm2': 0.156005859375, 'nc0p5_npcm3': 37.65372085571289, 'nc1p0_npcm3': 42.862483978271484, 'nc2p5_npcm3': 42.96984100341797, 'nc4p0_npcm3': 42.988441467285156, 'nc10p0_npcm3': 43.00008773803711, 'mc1p0_ugpm3': 5.384154796600342, 'mc2p5_ugpm3': 5.6976518630981445, 'mc4p0_ugpm3': 5.700981140136719, 'mc10p0_ugpm3': 5.701653480529785, 'typ_pm_um': 0.5516046285629272, 'ozone_ppm': 11, 'ozone_volt_mv': -226, 'tvoc_ppb': 0, 'batt_prcnt': 25, 'batt_volt': 3255, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '0.0', 'wifi_strength_dbm': '-55', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454268, 'lon': 78.3498146, 'acc': 13.470000267028809}, 'timestamp': 1624745904692}",1624745446887,EB-F0-9E-16-C4-61
"{'temp_c': 33.22999954223633, 'hum_prcnt': 41.957000732421875, 'press_hpa': 939.194580078125, 'eq_db': 39.02091979980469, 'onesmin_db': 38.32061767578125, 'onesmax_db': 39.28948974609375, 'co_ppm': 579, 'no2_ppb': 2585, 'co_mv': 2123, 'no2_mv': 1224, 'x_g': 0.0160130113363266, 'y_g': -0.0320260226726532, 'z_g': -0.0640520453453064, 'x_raw': 256, 'y_raw': 65024, 'z_raw': 64512, 'lux_lx': 29.784423828125, 'uv_mwpm2': 0.364990234375, 'nc0p5_npcm3': 35.64468002319336, 'nc1p0_npcm3': 40.569549560546875, 'nc2p5_npcm3': 40.66709518432617, 'nc4p0_npcm3': 40.68386459350586, 'nc10p0_npcm3': 40.69477081298828, 'mc1p0_ugpm3': 5.095587730407715, 'mc2p5_ugpm3': 5.388394832611084, 'mc4p0_ugpm3': 5.388391017913818, 'mc10p0_ugpm3': 5.388398170471191, 'typ_pm_um': 0.5465748310089111, 'ozone_ppm': 12, 'ozone_volt_mv': -240, 'tvoc_ppb': 0, 'batt_prcnt': 23, 'batt_volt': 3228, 'bme280_int': 30, 'speco3_int': 30, 'mic_int': 30, 'mic4514_int': 30, 'mic4514pre_int': 120, 'sgpc3_int': 30, 'sps30_int': 30, 'sps30pre_int': 30, 'lis3dh_int': 30, 'si1133_int': 30, 'batt_int': 30, 'leds_on': 1, 'code_version': 1, 'gps_avg_snr': '0.0', 'wifi_strength_dbm': '-55', 'wifi_strength_asl': '4', 'location': {'lat': 17.4454268, 'lon': 78.3498146, 'acc': 13.470000267028809}, 'timestamp': 1624746311072}",1624745854558,EB-F0-9E-16-C4-61
