,Date Time, Monitor ID, Location ID, NO2(ppm),Unnamed: 0,data.temp_c,data.hum_prcnt,data.press_hpa,data.eq_db,data.onesmin_db,data.onesmax_db,data.co_ppm,data.no2_ppb,data.co_mv,data.no2_mv,data.x_g,data.y_g,data.z_g,data.x_raw,data.y_raw,data.z_raw,data.lux_lx,data.uv_mwpm2,data.nc0p5_npcm3,data.nc1p0_npcm3,data.nc2p5_npcm3,data.nc4p0_npcm3,data.nc10p0_npcm3,data.mc1p0_ugpm3,data.mc2p5_ugpm3,data.mc4p0_ugpm3,data.mc10p0_ugpm3,data.typ_pm_um,data.ozone_ppm,data.ozone_volt_mv,data.tvoc_ppb,data.batt_prcnt,data.batt_volt,data.bme280_int,data.speco3_int,data.mic_int,data.mic4514_int,data.mic4514pre_int,data.sgpc3_int,data.sps30_int,data.sps30pre_int,data.lis3dh_int,data.si1133_int,data.batt_int,data.leds_on,data.code_version,data.gps_avg_snr,data.cell_strength_dbm,data.wifi_strength_dbm,data.wifi_strength_asl,data.location.lat,data.location.lon,data.location.acc,data.timestamp
318,2021-08-19 16:39:00,1,1,0.017,8378.0,33.82,45.502,936.031,57.189,52.369,66.775,479.0,1967.0,1839.0,1054.0,-0.016,0.0,-0.128,65280.0,0.0,63488.0,0.0,0.0,55.706,63.509,63.815,63.871,63.889,7.997,8.61,8.733,8.758,0.571,52.0,-1029.0,0.0,81.0,3941.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,22.48,-89.0,-49.0,4.0,17.46,78.334,2.1,1629371371181.0
319,2021-08-19 16:40:00,1,1,0.015,8379.0,34.16,44.657,936.033,51.967,50.489,54.934,478.0,1957.0,1836.0,1052.0,-0.016,0.032,-0.112,65280.0,512.0,63744.0,0.0,0.0,48.856,55.647,55.881,55.923,55.937,7.003,7.506,7.587,7.603,0.549,59.0,-1179.0,0.0,81.0,3935.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,24.579,-90.0,-49.0,4.0,17.46,78.334,1.2,1629371432502.0
320,2021-08-19 16:41:00,1,1,0.015,8380.5,34.39,44.441,935.997,51.981,50.431,54.924,482.5,2012.0,1854.0,1065.0,-0.04,-0.016,0.0,32128.0,32512.0,32768.0,0.0,0.0,46.99,53.608,53.892,53.945,53.961,6.754,7.295,7.418,7.443,0.555,58.0,-1153.5,0.0,81.5,3951.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.52,-95.5,-49.0,4.0,17.46,78.334,2.05,1629371478855.0
321,2021-08-19 16:42:00,1,1,0.016,8382.5,34.655,43.923,936.001,52.995,50.835,55.706,482.0,1983.5,1850.0,1056.5,-0.008,0.0,-0.008,32640.0,0.0,32640.0,0.0,0.0,47.745,57.38,57.766,57.839,57.858,7.24,7.898,8.093,8.133,0.593,45.5,-912.5,0.0,82.0,3945.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,27.957,-92.0,-49.0,4.0,17.46,78.334,1.65,1629371540932.5
322,2021-08-19 16:43:00,1,1,0.018000000000000002,8384.5,34.905,43.145,936.024,52.687,51.027,55.391,482.0,1982.0,1849.5,1058.0,-0.024,-0.008,0.008,65152.0,32640.0,32896.0,0.0,0.0,47.082,53.971,54.43,54.517,54.538,6.823,7.532,7.79,7.841,0.589,53.0,-1056.0,0.0,82.0,3949.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,27.4,-85.0,-49.0,4.0,17.46,78.334,1.15,1629371602988.5
323,2021-08-19 16:44:00,1,1,0.017,8386.5,35.105,42.809,936.085,53.784,50.731,63.602,482.0,1974.5,1849.0,1051.5,-0.032,0.0,-0.056,65024.0,0.0,64640.0,0.0,0.0,48.794,55.766,56.128,56.196,56.215,7.035,7.661,7.841,7.877,0.575,48.5,-974.5,0.0,82.0,3952.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,27.965,-89.5,-49.0,4.0,17.46,78.334,1.85,1629371665678.5
324,2021-08-19 16:45:00,1,1,0.017,8388.5,35.27,42.574,936.105,53.777,51.492,57.846,485.0,2019.0,1863.5,1063.0,0.024,-0.008,-0.016,384.0,32640.0,32512.0,0.0,0.0,47.726,54.511,54.842,54.903,54.921,6.873,7.463,7.621,7.653,0.573,59.5,-1193.0,0.0,82.5,3953.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,27.126,-88.5,-49.0,4.0,17.46,78.334,1.4,1629371727615.5
325,2021-08-19 16:46:00,1,1,0.019,8390.5,35.34,41.601,936.103,64.274,51.829,77.982,480.5,1967.5,1847.5,1044.0,-0.008,-0.008,-0.056,32640.0,32640.0,31872.0,0.0,0.0,50.146,57.345,57.74,57.814,57.834,7.237,7.902,8.104,8.145,0.595,32.5,-640.0,0.0,83.5,4022.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,28.205,-90.0,-56.0,3.5,17.46,78.334,1.85,1629371789539.0
326,2021-08-19 16:47:00,1,1,0.015,8392.5,35.35,41.179,936.13,54.62,50.692,60.702,480.5,1958.5,1850.0,1044.5,0.016,0.0,0.008,256.0,32768.0,32896.0,0.0,0.0,48.937,55.997,56.407,56.484,56.504,7.07,7.743,7.958,8.001,0.595,41.0,-814.0,0.0,85.0,4028.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.856,-89.5,-50.0,3.5,17.46,78.334,2.15,1629371850945.0
327,2021-08-19 16:48:00,1,1,0.018000000000000002,8394.5,35.37,41.628,936.166,56.159,49.705,67.043,486.5,2023.0,1868.5,1072.0,0.024,-0.016,-0.064,384.0,32512.0,31744.0,0.0,0.0,49.251,56.469,56.956,57.05,57.072,7.139,7.889,8.164,8.219,0.582,58.0,-1156.5,0.0,86.5,4035.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,28.904,-91.5,-45.5,4.0,17.46,78.334,1.6,1629371913373.0
328,2021-08-19 16:49:00,1,1,0.017,8396.5,35.465,41.49,936.181,63.719,50.327,78.246,486.5,2019.0,1862.5,1063.0,-0.064,0.024,0.04,64512.0,384.0,640.0,0.0,0.0,50.414,57.805,58.306,58.401,58.424,7.309,8.078,8.361,8.417,0.586,58.0,-1166.0,0.0,87.5,4039.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,25.635,-89.5,-50.0,4.0,17.46,78.334,2.05,1629371975069.5
329,2021-08-19 16:50:00,1,1,0.016,8398.5,35.51,41.243,936.212,63.117,49.303,74.013,486.5,2037.5,1864.0,1066.5,0.0,-0.008,0.008,32768.0,32640.0,128.0,0.0,0.0,49.079,56.143,56.541,56.616,56.636,7.087,7.75,7.957,7.998,0.583,75.0,-1501.5,0.0,89.0,4017.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,27.174,-88.5,-46.0,4.0,17.46,78.334,1.65,1629372037396.0
330,2021-08-19 16:51:00,1,1,0.018000000000000002,8400.0,35.51,41.15,936.207,55.234,51.393,62.442,484.0,1996.0,1856.0,1057.0,-0.048,-0.016,0.048,64768.0,65280.0,768.0,0.0,0.0,46.159,52.715,53.031,53.09,53.107,6.646,7.213,7.363,7.393,0.58,73.0,-1464.0,0.0,89.0,4026.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,27.964,-85.0,-49.0,4.0,17.46,78.334,1.9,1629372115012.0
332,2021-08-19 16:53:00,1,1,0.016,8401.5,35.585,41.015,936.186,51.149,50.016,52.734,479.0,1940.5,1846.5,1043.5,0.0,-0.008,0.104,32768.0,32640.0,1664.0,0.0,0.0,47.828,54.723,55.119,55.194,55.213,6.908,7.562,7.77,7.811,0.6,68.0,-1351.5,0.0,89.0,4035.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,27.923,-84.5,-49.0,4.0,17.46,78.334,1.3,1629372223530.5
333,2021-08-19 16:54:00,1,1,0.016,8403.0,35.68,40.773,936.164,52.06,50.269,54.386,480.0,1942.0,1842.0,1045.0,-0.048,0.0,-0.096,64768.0,0.0,64000.0,0.0,0.0,50.378,57.683,58.13,58.215,58.236,7.286,8.003,8.244,8.292,0.615,75.0,-1488.0,0.0,89.0,4029.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,27.388,-86.0,-49.0,4.0,17.46,78.334,1.1,1629372270037.0
334,2021-08-19 16:55:00,1,1,0.018000000000000002,8404.5,35.76,40.504,936.174,51.309,49.404,55.377,480.5,1944.0,1845.0,1045.0,0.008,-0.016,0.032,32896.0,32512.0,33280.0,0.0,0.0,47.971,54.998,55.471,55.561,55.583,6.953,7.681,7.947,8.001,0.613,82.0,-1633.5,0.0,89.0,4026.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,27.902,-84.5,-49.0,4.0,17.46,78.334,1.25,1629372316546.5
335,2021-08-19 16:56:00,1,1,0.017,8406.5,35.7,40.021,936.183,53.839,50.542,61.357,478.0,1894.5,1844.0,1034.0,0.008,-0.032,-0.024,32896.0,65024.0,32384.0,0.0,0.0,47.688,54.676,55.148,55.238,55.26,6.913,7.639,7.905,7.958,0.617,71.5,-1424.0,0.0,88.5,3974.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.797,-86.5,-54.0,4.0,17.46,78.334,1.95,1629372378536.5
336,2021-08-19 16:57:00,1,1,0.018000000000000002,8408.5,35.465,40.368,936.212,54.183,50.6,61.647,476.0,1887.0,1836.0,1021.0,0.008,-0.032,-0.032,128.0,65024.0,32256.0,0.0,0.0,51.901,59.631,60.229,60.345,60.37,7.55,8.422,8.776,8.847,0.62,58.0,-1160.5,0.0,88.5,4044.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,27.008,-87.0,-52.0,4.0,17.46,78.334,1.65,1629372440271.0
337,2021-08-19 16:58:00,1,1,0.017,8410.5,35.44,40.151,936.249,55.329,50.312,62.554,473.5,1842.5,1825.0,1017.0,-0.032,0.0,0.072,65024.0,32768.0,1152.0,0.0,0.0,47.731,55.382,55.979,56.095,56.119,7.018,7.867,8.229,8.301,0.59,73.0,-1462.0,0.0,89.0,4049.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.343,-87.0,-52.0,4.0,17.46,78.334,1.8,1629372502282.0
338,2021-08-19 16:59:00,1,1,0.017,8412.5,35.29,40.45,936.229,53.868,49.86,60.884,478.0,1907.0,1837.5,1034.0,-0.008,-0.008,-0.088,32640.0,32640.0,64128.0,0.0,0.0,47.028,54.256,54.949,55.084,55.111,6.889,7.825,8.261,8.349,0.606,62.5,-1243.0,0.0,89.0,4049.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,25.544,-87.0,-50.0,4.0,17.46,78.334,1.25,1629372564122.0
339,2021-08-19 17:00:00,1,1,0.017,8414.5,35.125,40.963,936.195,55.793,50.743,63.537,481.5,1935.5,1848.5,1041.5,0.0,-0.016,-0.064,32768.0,65280.0,64512.0,0.0,0.0,51.469,59.233,59.892,60.02,60.048,7.509,8.437,8.839,8.919,0.611,58.5,-1161.5,0.0,90.0,4053.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,27.118,-88.0,-48.0,4.0,17.46,78.334,1.45,1629372626713.0
340,2021-08-19 17:01:00,1,1,0.0,8416.5,35.09,40.782,936.228,57.132,50.947,67.386,483.0,1990.5,1851.5,1055.5,-0.008,-0.008,-0.08,32640.0,32640.0,64256.0,0.0,0.0,47.33,54.475,55.084,55.202,55.227,6.906,7.762,8.134,8.209,0.584,58.5,-1170.5,0.0,91.0,4057.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.311,-87.5,-48.0,4.0,17.46,78.334,1.15,1629372688730.5
341,2021-08-19 17:02:00,1,1,0.021,8418.5,35.015,41.309,936.219,56.544,49.761,66.393,488.0,2033.5,1864.5,1071.0,-0.016,0.008,-0.008,32512.0,128.0,32640.0,0.0,0.0,47.422,54.433,54.944,55.042,55.064,6.887,7.65,7.946,8.005,0.569,64.5,-1284.5,0.0,91.0,4068.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,25.729,-88.5,-48.0,4.0,17.46,78.334,1.6,1629372750007.0
342,2021-08-19 17:03:00,1,1,0.013999999999999999,8420.5,35.095,41.29,936.244,57.897,50.574,66.786,481.0,1958.5,1850.5,1046.5,-0.024,-0.04,-0.048,32384.0,64896.0,64768.0,0.0,0.0,49.07,56.445,57.055,57.173,57.198,7.153,8.02,8.389,8.462,0.599,62.5,-1246.0,0.0,91.0,4073.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,27.053,-88.0,-48.0,4.0,17.46,78.334,1.3,1629372811864.0
343,2021-08-19 17:04:00,1,1,0.013999999999999999,8422.5,35.18,40.912,936.221,60.172,51.037,71.595,480.5,1921.0,1844.5,1037.5,0.024,0.008,0.0,384.0,128.0,32768.0,0.0,0.0,48.006,55.351,56.035,56.168,56.195,7.025,7.958,8.386,8.472,0.594,70.5,-1402.0,0.0,92.0,4072.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,27.234,-87.5,-48.0,4.0,17.46,78.334,1.35,1629372874290.5
344,2021-08-19 17:05:00,1,1,0.02,8424.5,35.08,41.173,936.232,59.501,51.632,68.786,482.5,1987.0,1852.0,1049.0,-0.008,-0.016,-0.008,32640.0,65280.0,32640.0,0.0,0.0,45.734,52.596,53.158,53.266,53.29,6.664,7.465,7.803,7.871,0.593,67.0,-1337.5,0.0,92.0,4084.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,28.422,-86.5,-48.0,4.0,17.46,78.334,1.0,1629372936423.5
345,2021-08-19 17:06:00,1,1,0.018000000000000002,8426.5,35.03,41.211,936.229,59.853,51.211,71.176,476.5,1919.5,1839.5,1035.0,0.024,0.008,0.008,384.0,128.0,32896.0,0.0,0.0,49.949,57.325,57.858,57.96,57.984,7.253,8.05,8.358,8.42,0.578,63.5,-1270.5,0.0,92.0,4080.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,27.336,-88.5,-48.0,4.0,17.46,78.334,1.05,1629372997946.5
346,2021-08-19 17:07:00,1,1,0.016,8428.5,35.04,41.023,936.232,63.738,53.429,74.259,480.0,1921.0,1846.5,1036.5,-0.032,-0.016,-0.144,32256.0,32512.0,63232.0,0.0,0.0,48.427,55.514,55.985,56.076,56.097,7.018,7.748,8.012,8.065,0.567,66.0,-1323.0,0.0,93.0,4079.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,24.89,-87.5,-48.0,4.0,17.46,78.334,1.85,1629373060843.0
347,2021-08-19 17:08:00,1,1,0.012,8430.5,34.955,41.083,936.214,62.242,52.334,70.909,479.5,1915.5,1837.5,1035.5,0.0,-0.016,0.048,32768.0,65280.0,768.0,0.0,0.0,53.881,61.778,62.311,62.413,62.438,7.811,8.631,8.932,8.992,0.57,70.5,-1400.0,0.0,93.0,4082.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,27.015,-88.5,-48.0,4.0,17.46,78.334,1.6,1629373122664.0
348,2021-08-19 17:09:00,1,1,0.016,8432.0,34.91,41.317,936.237,82.916,53.828,90.773,483.0,1971.0,1859.0,1056.0,-0.048,-0.032,-0.096,64768.0,65024.0,64000.0,0.0,0.0,51.029,58.494,58.99,59.085,59.107,7.394,8.162,8.44,8.496,0.573,58.0,-1152.0,0.0,93.0,4088.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,28.064,-86.0,-48.0,4.0,17.46,78.334,1.9,1629373169563.0
349,2021-08-19 17:10:00,1,1,0.019,8433.5,34.855,41.355,936.2,64.957,56.594,73.711,488.5,2098.0,1866.0,1090.0,-0.016,0.0,-0.024,32512.0,0.0,32384.0,0.0,0.0,44.596,51.067,51.464,51.54,51.558,6.451,7.087,7.303,7.346,0.56,66.0,-1309.5,0.0,93.5,4100.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,25.783,-85.0,-48.0,4.0,17.46,78.334,1.35,1629373216070.0
350,2021-08-19 17:11:00,1,1,0.016,8435.5,34.85,41.342,936.224,60.245,56.995,64.941,491.0,2114.0,1878.0,1092.0,-0.032,0.008,-0.104,32256.0,32896.0,63872.0,0.0,0.0,44.292,50.655,51.006,51.073,51.09,6.393,6.984,7.164,7.201,0.573,62.5,-1248.5,0.0,94.0,4104.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.432,-85.5,-48.0,4.0,17.46,78.334,1.0,1629373277689.0
351,2021-08-19 17:12:00,1,1,0.018000000000000002,8437.5,34.885,41.339,936.265,60.939,56.671,68.278,498.5,2205.0,1896.5,1120.5,0.008,0.0,0.056,128.0,32768.0,896.0,0.0,0.0,45.162,51.532,51.811,51.863,51.878,6.493,7.019,7.142,7.167,0.574,69.0,-1382.0,0.0,94.0,4105.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.654,-85.5,-48.0,4.0,17.46,78.334,1.15,1629373339895.5
352,2021-08-19 17:13:00,1,1,0.018000000000000002,8439.5,34.935,41.332,936.305,57.97,55.212,62.892,500.5,2242.5,1903.5,1126.5,-0.032,0.0,-0.048,32256.0,0.0,64768.0,0.0,0.0,44.818,51.077,51.311,51.353,51.367,6.43,6.91,7.0,7.018,0.558,68.5,-1362.5,0.0,95.0,4119.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,29.004,-84.0,-48.0,4.0,17.46,78.334,0.95,1629373401710.5
353,2021-08-19 17:14:00,1,1,0.016,8441.0,35.02,41.057,936.315,56.289,54.355,58.654,504.0,2239.0,1913.0,1130.0,0.0,-0.016,0.032,0.0,65280.0,512.0,0.0,0.0,44.281,50.367,50.533,50.562,50.574,6.332,6.743,6.782,6.789,0.551,66.0,-1316.0,0.0,95.0,4111.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,29.431,-86.0,-48.0,4.0,17.46,78.334,1.1,1629373479614.0
354,2021-08-19 17:15:00,1,1,0.017,8442.5,35.06,40.909,936.275,57.069,54.306,63.729,496.0,2162.5,1889.5,1112.5,-0.016,0.008,0.112,65280.0,128.0,1792.0,0.0,0.0,43.051,48.904,49.021,49.04,49.051,6.142,6.5,6.504,6.505,0.526,66.0,-1322.5,0.0,95.0,4105.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,28.157,-85.5,-48.0,4.0,17.46,78.334,1.0,1629373525928.0
355,2021-08-19 17:16:00,1,1,0.013000000000000001,8444.5,35.095,40.819,936.28,58.874,55.489,63.036,499.5,2189.0,1901.5,1113.5,-0.024,-0.016,0.04,65152.0,65280.0,33408.0,0.0,0.0,43.807,49.761,49.881,49.9,49.911,6.25,6.614,6.618,6.618,0.525,66.5,-1329.5,0.0,96.0,4115.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,28.415,-85.0,-48.0,4.0,17.46,78.334,1.0,1629373588033.5
356,2021-08-19 17:17:00,1,1,0.013000000000000001,8446.5,35.125,40.773,936.299,58.418,55.762,62.352,502.5,2255.0,1909.0,1130.5,-0.024,0.0,0.024,65152.0,32768.0,33152.0,0.0,0.0,44.057,50.101,50.257,50.284,50.296,6.298,6.699,6.73,6.737,0.542,59.0,-1178.0,0.0,96.0,4123.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,29.427,-86.5,-48.0,4.0,17.46,78.334,1.0,1629373649847.5
357,2021-08-19 17:18:00,1,1,0.012,8448.5,35.16,40.745,936.303,58.8,56.649,60.825,508.5,2307.0,1926.0,1141.0,-0.016,-0.008,0.016,32512.0,32640.0,256.0,0.0,0.0,40.696,46.346,46.536,46.57,46.582,5.832,6.246,6.31,6.323,0.541,65.5,-1301.5,0.0,97.0,4129.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.65,-86.0,-48.0,4.0,17.46,78.334,1.0,1629373711860.0
358,2021-08-19 17:19:00,1,1,0.013000000000000001,8450.5,35.185,40.765,936.353,57.556,55.908,59.287,511.5,2335.0,1932.0,1151.5,0.0,-0.016,0.024,0.0,65280.0,33152.0,0.0,0.0,38.686,43.938,44.04,44.056,44.065,5.518,5.835,5.835,5.835,0.515,65.5,-1303.5,0.0,97.0,4127.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.1,-86.5,-48.0,4.0,17.46,78.334,1.1,1629373774162.0
359,2021-08-19 17:20:00,1,1,0.012,8452.5,35.205,40.694,936.374,58.229,55.815,61.962,506.0,2278.5,1920.5,1138.5,-0.016,0.0,0.016,65280.0,0.0,33024.0,0.0,0.0,41.196,46.789,46.897,46.914,46.924,5.876,6.214,6.214,6.214,0.519,59.5,-1193.0,0.0,97.0,4126.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,25.519,-86.5,-48.0,4.0,17.46,78.334,1.3,1629373835977.0
360,2021-08-19 17:21:00,1,1,0.017,8454.5,35.225,40.677,936.381,57.268,55.087,59.265,508.0,2299.5,1921.5,1147.0,0.016,-0.016,-0.072,256.0,32512.0,31616.0,0.0,0.0,41.151,46.738,46.846,46.863,46.873,5.87,6.207,6.207,6.207,0.531,64.0,-1278.0,0.0,98.0,4138.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,25.912,-86.5,-48.0,4.0,17.46,78.334,1.25,1629373897989.5
361,2021-08-19 17:22:00,1,1,0.015,8456.5,35.245,40.649,936.402,58.447,56.251,60.562,505.5,2297.5,1922.5,1145.0,-0.024,-0.024,0.048,32384.0,65152.0,33536.0,0.0,0.0,39.338,44.837,45.047,45.085,45.097,5.645,6.071,6.152,6.169,0.561,57.5,-1148.5,0.0,98.0,4133.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.431,-86.0,-48.0,4.0,17.46,78.334,1.1,1629373959804.0
362,2021-08-19 17:23:00,1,1,0.013000000000000001,8458.5,35.265,40.663,936.381,59.628,56.784,64.731,509.5,2328.5,1932.5,1150.0,0.0,-0.008,-0.048,32768.0,32640.0,32000.0,0.0,0.0,41.161,47.01,47.294,47.346,47.361,5.927,6.435,6.569,6.596,0.587,63.5,-1268.5,0.0,98.0,4134.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.348,-86.5,-48.0,4.0,17.46,78.334,1.35,1629374022106.0
363,2021-08-19 17:24:00,1,1,0.013999999999999999,8460.5,35.285,40.659,936.44,58.513,55.912,63.03,508.5,2299.5,1929.5,1145.0,-0.008,-0.008,0.008,32640.0,32640.0,32896.0,0.0,0.0,38.14,43.548,43.803,43.85,43.864,5.49,5.952,6.071,6.094,0.562,61.5,-1230.0,0.0,98.0,4152.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,25.687,-86.0,-48.0,4.0,17.46,78.334,1.15,1629374084115.0
364,2021-08-19 17:25:00,1,1,0.011000000000000001,8462.0,35.3,40.703,936.443,56.515,54.244,59.191,514.0,2353.0,1947.0,1163.0,0.0,-0.016,-0.032,0.0,65280.0,65024.0,0.0,0.0,37.27,42.59,42.863,42.914,42.928,5.372,5.847,5.981,6.008,0.562,66.0,-1310.0,0.0,98.0,4140.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.735,-87.0,-48.0,4.0,17.46,78.334,1.0,1629374130718.0
365,2021-08-19 17:26:00,1,1,0.012,8463.5,35.31,40.654,936.433,57.1,53.97,60.935,510.0,2338.5,1932.5,1155.0,0.0,-0.016,0.096,0.0,65280.0,1536.0,0.0,0.0,37.188,42.524,42.816,42.871,42.885,5.366,5.859,6.007,6.037,0.546,63.0,-1256.5,0.0,99.0,4153.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.245,-86.0,-48.0,4.0,17.46,78.334,1.2,1629374177035.0
366,2021-08-19 17:27:00,1,1,0.009000000000000001,8465.5,35.335,40.632,936.427,57.472,55.289,59.189,515.0,2346.0,1942.5,1157.5,-0.048,0.0,-0.064,64768.0,0.0,31744.0,0.0,0.0,43.271,49.401,49.687,49.74,49.755,6.227,6.748,6.881,6.907,0.556,64.0,-1275.5,0.0,99.0,4148.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,27.013,-86.5,-48.0,4.0,17.46,78.334,1.0,1629374238844.5
367,2021-08-19 17:28:00,1,1,0.006,8468.0,35.353,40.618,936.439,56.2,53.783,59.243,515.0,2333.333,1936.667,1156.333,-0.005,-0.005,0.064,21760.0,21760.0,1024.0,0.0,0.0,38.001,43.404,43.667,43.716,43.73,5.473,5.88,5.991,6.014,0.573,63.0,-1249.333,0.0,99.0,4153.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,27.449,-86.0,-48.0,4.0,17.46,78.334,1.0,1629374295952.667
368,2021-08-19 17:29:00,1,1,0.005,8470.5,35.38,40.624,936.456,59.143,55.833,61.224,513.0,2324.5,1937.0,1152.0,0.024,-0.024,0.08,384.0,65152.0,1280.0,0.0,0.0,41.018,46.743,46.956,46.995,47.008,5.884,6.323,6.404,6.42,0.558,65.0,-1298.0,0.0,99.0,4155.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,27.159,-86.5,-48.0,4.0,17.46,78.334,1.0,1629374363066.0
369,2021-08-19 17:30:00,1,1,0.0,8472.5,35.405,40.558,936.391,58.962,56.673,61.259,512.0,2333.5,1936.5,1153.5,-0.032,-0.016,0.056,32256.0,32512.0,896.0,0.0,0.0,42.78,48.659,48.818,48.845,48.857,6.117,6.513,6.549,6.557,0.543,66.0,-1322.5,0.0,99.0,4167.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,25.353,-86.0,-48.0,4.0,17.46,78.334,1.0,1629374425151.5
