,Date Time, Monitor ID, Location ID, CO(ppm),data.temp_c,data.hum_prcnt,data.press_hpa,data.eq_db,data.onesmin_db,data.onesmax_db,data.co_ppm,data.no2_ppb,data.co_mv,data.no2_mv,data.x_g,data.y_g,data.z_g,data.x_raw,data.y_raw,data.z_raw,data.lux_lx,data.uv_mwpm2,data.nc0p5_npcm3,data.nc1p0_npcm3,data.nc2p5_npcm3,data.nc4p0_npcm3,data.nc10p0_npcm3,data.mc1p0_ugpm3,data.mc2p5_ugpm3,data.mc4p0_ugpm3,data.mc10p0_ugpm3,data.typ_pm_um,data.ozone_ppm,data.ozone_volt_mv,data.tvoc_ppb,data.batt_prcnt,data.batt_volt,data.bme280_int,data.speco3_int,data.mic_int,data.mic4514_int,data.mic4514pre_int,data.sgpc3_int,data.sps30_int,data.sps30pre_int,data.lis3dh_int,data.si1133_int,data.batt_int,data.leds_on,data.code_version,data.gps_avg_snr,data.cell_strength_dbm,data.wifi_strength_dbm,data.wifi_strength_asl,data.location.lat,data.location.lon,data.location.acc,data.timestamp,Unnamed: 0,Unnamed: 0.1,timestamp,temp_c,hum_prcnt,press_hpa,ozone_ppm,ozone_volt_mv,co_ppm,co_mv,no2_ppb,no2_mv,tvoc_ppb,mc2p5_ugpm3,mc1p0_ugpm3,mc4p0_ugpm3,mc10p0_ugpm3,nc0p5_npcm3,nc1p0_npcm3,nc2p5_npcm3,nc4p0_npcm3,nc10p0_npcm3,typ_pm_um,x_g,y_g,z_g,x_raw,y_raw,z_raw,eq_db,onesmin_db,onesmax_db,lux_lx,uv_mwpm2,batt_volt,batt_prcnt,si1133_int,lis3dh_int,sgpc3_int,batt_int,speco3_int,sps30_int,sps30pre_int,mic4514_int,mic4514pre_int,mic_int,bme280_int,leds_on,code_version,receivedTimestamp,lat,lon,acc,co-ug,no2-ug,o3-ug,co-mg,bc-proxy,ldsa-proxy,newaqi,dosage-male-walking-low,dosage-male-walking-high,dosage-female-walking-low,dosage-female-walking-high,accbin
212,2021-09-16 21:26:00,1,1,0.44,32.95,36.811,939.807,54.839,52.397,69.605,606.0,3275.0,2194.0,1416.0,0.064,0.0,-0.016,1024.0,0.0,65280.0,47.995,0.326,7.889,8.979,9.0,9.004,9.007,1.128,1.193,1.193,1.193,0.539,1.0,-12.0,0.0,88.0,3999.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-45.0,4.0,17.445,78.35,14.13,1631807786905.0,232843.0,232843.0,1631807786905.0,32.95,36.811,939.807,1.0,-12.0,606.0,2194.0,3275.0,1416.0,0.0,1.193,1.128,1.193,1.193,7.889,8.979,9.0,9.004,9.007,0.539,0.064,0.0,-0.016,1024.0,0.0,65280.0,54.839,52.397,69.605,47.995,0.326,3999.0,88.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631807792692.0,17.445,78.35,14.13,74.041,104.335,46.137,0.074,0.6,13.95,86.4,0.329,0.823,0.286,0.716,1.0
215,2021-09-16 21:29:00,1,1,0.43,32.96,36.74,939.771,52.921,52.034,56.169,604.0,3267.0,2193.0,1411.0,-0.032,-0.016,0.08,65024.0,65280.0,1280.0,48.245,0.287,9.314,10.601,10.626,10.631,10.634,1.331,1.408,1.408,1.408,0.535,3.0,-56.0,0.0,88.0,4015.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-45.0,4.0,17.445,78.35,14.13,1631807973920.0,232845.0,232845.0,1631807973920.0,32.96,36.74,939.771,3.0,-56.0,604.0,2193.0,3267.0,1411.0,0.0,1.408,1.331,1.408,1.408,9.314,10.601,10.626,10.631,10.634,0.535,-0.032,-0.016,0.08,65024.0,65280.0,1280.0,52.921,52.034,56.169,48.245,0.287,4015.0,88.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631807978017.0,17.445,78.35,14.13,74.336,104.078,49.605,0.074,0.632,13.952,86.3,0.389,0.972,0.338,0.845,1.0
219,2021-09-16 21:33:00,1,1,0.41,32.97,36.656,939.722,52.735,52.165,53.122,605.0,3271.0,2192.0,1419.0,-0.032,-0.032,-0.032,65024.0,65024.0,65024.0,48.308,0.31,10.141,11.555,11.592,11.599,11.602,1.453,1.544,1.551,1.553,0.558,0.0,96.0,0.0,88.0,4011.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-45.0,4.0,17.445,78.35,14.13,1631808190966.0,232847.0,232847.0,1631808190966.0,32.97,36.656,939.722,0.0,96.0,605.0,2192.0,3271.0,1419.0,0.0,1.544,1.453,1.551,1.553,10.141,11.555,11.592,11.599,11.602,0.558,-0.032,-0.032,-0.032,65024.0,65024.0,65024.0,52.735,52.165,53.122,48.308,0.31,4011.0,88.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631808193952.0,17.445,78.35,14.13,74.13,104.205,44.396,0.074,0.651,0.0,86.4,0.426,1.066,0.371,0.927,1.0
231,2021-09-16 21:45:00,1,1,0.38,33.01,36.429,939.75,53.067,52.264,53.917,606.0,3260.0,2197.0,1411.0,0.016,0.016,0.0,256.0,256.0,0.0,48.339,0.426,8.354,9.508,9.531,9.535,9.538,1.194,1.263,1.263,1.263,0.549,0.0,0.0,0.0,87.0,4002.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-45.0,4.0,17.445,78.35,14.13,1631808940060.0,232850.0,232850.0,1631808940060.0,33.01,36.429,939.75,0.0,0.0,606.0,2197.0,3260.0,1411.0,0.0,1.263,1.194,1.263,1.263,8.354,9.508,9.531,9.535,9.538,0.549,0.016,0.016,0.0,256.0,256.0,0.0,53.067,52.264,53.917,48.339,0.426,4002.0,87.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631808951301.0,17.445,78.35,14.13,73.797,103.851,44.382,0.074,0.61,0.0,86.3,0.349,0.871,0.303,0.758,1.0
236,2021-09-16 21:50:00,1,1,0.41,33.01,36.525,939.746,54.846,52.433,69.873,609.0,3253.0,2203.0,1417.0,-0.032,0.032,0.0,65024.0,512.0,0.0,48.339,0.426,6.065,6.905,6.922,6.925,6.927,0.867,0.918,0.919,0.919,0.565,0.0,45.0,0.0,87.0,4000.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-45.0,4.0,17.445,78.35,14.13,1631809222093.0,232852.0,232852.0,1631809222093.0,33.01,36.525,939.746,0.0,45.0,609.0,2203.0,3253.0,1417.0,0.0,0.918,0.867,0.919,0.919,6.065,6.905,6.922,6.925,6.927,0.565,-0.032,0.032,0.0,65024.0,512.0,0.0,54.846,52.433,69.873,48.339,0.426,4000.0,87.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631809226305.0,17.445,78.35,14.13,73.286,103.628,44.38,0.073,0.551,0.0,86.2,0.253,0.633,0.22,0.551,1.0
240,2021-09-16 21:54:00,1,1,0.42,33.01,36.647,939.69,52.739,52.2,53.238,609.0,3264.0,2201.0,1415.0,-0.048,0.016,0.08,64768.0,256.0,1280.0,48.464,0.221,7.187,8.18,8.2,8.203,8.205,1.027,1.086,1.086,1.086,0.548,0.0,107.0,0.0,86.0,3995.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-45.0,4.0,17.445,78.35,14.13,1631809460577.0,232854.0,232854.0,1631809460577.0,33.01,36.647,939.69,0.0,107.0,609.0,2201.0,3264.0,1415.0,0.0,1.086,1.027,1.086,1.086,7.187,8.18,8.2,8.203,8.205,0.548,-0.048,0.016,0.08,64768.0,256.0,1280.0,52.739,52.2,53.238,48.464,0.221,3995.0,86.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631809465838.0,17.445,78.35,14.13,73.275,103.981,44.377,0.073,0.582,0.0,86.3,0.3,0.75,0.261,0.652,1.0
243,2021-09-16 21:57:00,1,1,0.4,33.01,36.622,939.663,52.689,52.271,53.215,609.0,3275.0,2209.0,1411.0,-0.048,-0.016,-0.112,64768.0,65280.0,63744.0,48.408,0.387,7.476,8.51,8.531,8.535,8.537,1.069,1.131,1.132,1.132,0.56,0.0,0.0,0.0,86.0,3999.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-49.0,4.0,17.445,78.35,14.13,1631809668094.0,232856.0,232856.0,1631809668094.0,33.01,36.622,939.663,0.0,0.0,609.0,2209.0,3275.0,1411.0,0.0,1.131,1.069,1.132,1.132,7.476,8.51,8.531,8.535,8.537,0.56,-0.048,-0.016,-0.112,64768.0,65280.0,63744.0,52.689,52.271,53.215,48.408,0.387,3999.0,86.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631809674351.0,17.445,78.35,14.13,73.277,104.333,44.377,0.073,0.591,0.0,86.4,0.312,0.781,0.272,0.679,1.0
247,2021-09-16 22:01:00,1,1,0.43,33.01,36.526,939.767,52.85,52.284,56.031,611.0,3278.0,2208.0,1413.0,-0.048,0.016,0.032,64768.0,256.0,512.0,48.495,0.148,10.166,11.576,11.607,11.612,11.616,1.454,1.541,1.544,1.544,0.556,5.0,-92.0,0.0,86.0,3994.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-49.0,4.0,17.445,78.35,14.13,1631809888312.0,232858.0,232858.0,1631809888312.0,33.01,36.526,939.767,5.0,-92.0,611.0,2208.0,3278.0,1413.0,0.0,1.541,1.454,1.544,1.544,10.166,11.576,11.607,11.612,11.616,0.556,-0.048,0.016,0.032,64768.0,256.0,512.0,52.85,52.284,56.031,48.495,0.148,3994.0,86.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631809891305.0,17.445,78.35,14.13,72.951,104.428,53.057,0.073,0.651,14.005,86.4,0.425,1.063,0.37,0.925,1.0
251,2021-09-16 22:05:00,1,1,0.43,33.02,36.211,939.779,52.679,52.218,53.061,610.0,3250.0,2207.0,1409.0,0.0,0.016,-0.096,0.0,256.0,64000.0,48.745,0.039,10.038,11.425,11.453,11.458,11.461,1.435,1.517,1.517,1.517,0.545,0.0,155.0,0.0,85.0,3982.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-49.0,4.0,17.445,78.35,14.13,1631810123426.0,232860.0,232860.0,1631810123426.0,33.02,36.211,939.779,0.0,155.0,610.0,2207.0,3250.0,1409.0,0.0,1.517,1.435,1.517,1.517,10.038,11.425,11.453,11.458,11.461,0.545,0.0,0.016,-0.096,0.0,256.0,64000.0,52.679,52.218,53.061,48.745,0.039,3982.0,85.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631810133737.0,17.445,78.35,14.13,73.101,103.529,44.382,0.073,0.646,0.0,86.2,0.419,1.047,0.364,0.91,1.0
254,2021-09-16 22:08:00,1,1,0.61,33.01,35.822,939.826,52.976,52.478,54.476,610.0,3228.0,2202.0,1409.0,0.048,0.0,-0.032,768.0,0.0,65024.0,48.37,0.103,10.485,11.934,11.963,11.968,11.971,1.499,1.585,1.585,1.585,0.541,0.0,265.0,0.0,85.0,3985.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-49.0,4.0,17.445,78.35,14.13,1631810299322.0,232862.0,232862.0,1631810299322.0,33.01,35.822,939.826,0.0,265.0,610.0,2202.0,3228.0,1409.0,0.0,1.585,1.499,1.585,1.585,10.485,11.934,11.963,11.968,11.971,0.541,0.048,0.0,-0.032,768.0,0.0,65024.0,52.976,52.478,54.476,48.37,0.103,3985.0,85.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631810302319.0,17.445,78.35,14.13,73.183,102.821,44.396,0.073,0.653,0.0,85.9,0.437,1.094,0.38,0.951,1.0
257,2021-09-16 22:11:00,1,1,0.6,32.98,33.184,939.769,62.827,62.439,63.347,599.0,3128.0,2178.0,1378.0,-0.032,0.032,0.048,65024.0,512.0,768.0,48.37,0.525,22.923,26.124,26.21,26.226,26.233,3.284,3.495,3.513,3.517,0.556,0.0,709.0,0.0,85.0,3981.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-49.0,4.0,17.445,78.35,14.13,1631810509215.0,232864.0,232864.0,1631810509215.0,32.98,33.184,939.769,0.0,709.0,599.0,2178.0,3128.0,1378.0,0.0,3.495,3.284,3.513,3.517,22.923,26.124,26.21,26.226,26.233,0.556,-0.032,0.032,0.048,65024.0,512.0,768.0,62.827,62.439,63.347,48.37,0.525,3981.0,85.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631810512278.0,17.445,78.35,14.13,75.408,99.592,44.474,0.075,0.825,0.0,84.9,0.965,2.412,0.839,2.097,1.0
258,2021-09-16 22:12:00,1,1,0.72,32.98,32.77,939.743,62.996,62.025,64.587,599.0,3121.0,2179.0,1372.0,0.0,-0.016,0.112,0.0,65280.0,1792.0,48.158,0.279,24.603,28.003,28.071,28.083,28.09,3.517,3.72,3.721,3.721,0.553,0.0,689.0,0.0,85.0,3985.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-37.0,4.0,17.445,78.35,14.21,1631810563862.0,232865.0,232865.0,1631810563862.0,32.98,32.77,939.743,0.0,689.0,599.0,2179.0,3121.0,1372.0,0.0,3.72,3.517,3.721,3.721,24.603,28.003,28.071,28.083,28.09,0.553,0.0,-0.016,0.112,0.0,65280.0,1792.0,62.996,62.025,64.587,48.158,0.279,3985.0,85.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631810566489.0,17.445,78.35,14.21,75.446,99.363,44.484,0.075,0.841,0.0,84.9,1.027,2.567,0.893,2.232,1.0
259,2021-09-16 22:13:00,1,1,0.71,32.96,32.234,939.765,62.29,60.386,68.923,596.0,3103.0,2169.0,1367.0,0.048,-0.032,0.08,768.0,65024.0,1280.0,45.279,0.41,27.878,31.733,31.812,31.825,31.834,3.986,4.217,4.219,4.219,0.555,0.0,708.0,0.0,85.0,3966.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-36.0,4.0,17.445,78.35,13.909,1631810623492.0,232868.0,232868.0,1631810623492.0,32.96,32.234,939.765,0.0,708.0,596.0,2169.0,3103.0,1367.0,0.0,4.217,3.986,4.219,4.219,27.878,31.733,31.812,31.825,31.834,0.555,0.048,-0.032,0.08,768.0,65024.0,1280.0,62.29,60.386,68.923,45.279,0.41,3966.0,85.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631810626129.0,17.445,78.35,13.909,76.091,98.782,44.506,0.076,0.872,0.0,84.7,1.164,2.91,1.012,2.53,1.0
261,2021-09-16 22:15:00,1,1,0.76,32.92,31.247,939.781,62.315,60.629,71.534,590.0,3042.0,2153.0,1352.0,-0.032,0.0,0.032,65024.0,0.0,512.0,48.47,0.023,39.703,45.339,45.55,45.589,45.604,5.708,6.134,6.212,6.228,0.563,0.0,820.0,0.0,85.0,3968.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-36.0,4.0,17.445,78.35,14.478,1631810704179.0,232870.0,232870.0,1631810704179.0,32.92,31.247,939.781,0.0,820.0,590.0,2153.0,3042.0,1352.0,0.0,6.134,5.708,6.212,6.228,39.703,45.339,45.55,45.589,45.604,0.563,-0.032,0.0,0.032,65024.0,0.0,512.0,62.315,60.629,71.534,48.47,0.023,3968.0,85.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631810707194.0,17.445,78.35,14.478,77.373,96.819,44.55,0.077,0.972,0.0,84.1,1.693,4.232,1.472,3.68,1.0
262,2021-09-16 22:16:00,1,1,0.76,32.88,30.964,939.791,61.73,61.218,62.212,587.0,3050.0,2146.0,1354.0,-0.032,-0.016,-0.048,65024.0,65280.0,64768.0,48.464,0.349,38.472,43.918,44.113,44.149,44.163,5.528,5.931,6.0,6.013,0.574,0.0,708.0,0.0,84.0,3978.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-36.0,4.0,17.445,78.35,14.536,1631810805342.0,232871.0,232871.0,1631810805342.0,32.88,30.964,939.791,0.0,708.0,587.0,2146.0,3050.0,1354.0,0.0,5.931,5.528,6.0,6.013,38.472,43.918,44.113,44.149,44.163,0.574,-0.032,-0.016,-0.048,65024.0,65280.0,64768.0,61.73,61.218,62.212,48.464,0.349,3978.0,84.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631810808343.0,17.445,78.35,14.536,78.088,97.072,44.576,0.078,0.962,0.0,84.2,1.637,4.092,1.423,3.558,1.0
264,2021-09-16 22:18:00,1,1,0.57,32.86,30.684,939.787,62.41,61.049,67.441,586.0,3021.0,2141.0,1352.0,0.016,-0.032,0.0,256.0,65024.0,0.0,47.845,0.055,33.351,38.063,38.225,38.255,38.268,4.79,5.133,5.187,5.198,0.556,0.0,485.0,0.0,85.0,3979.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-36.0,4.0,17.445,78.35,13.818,1631810907104.0,232873.0,232873.0,1631810907104.0,32.86,30.684,939.787,0.0,485.0,586.0,2141.0,3021.0,1352.0,0.0,5.133,4.79,5.187,5.198,33.351,38.063,38.225,38.255,38.268,0.556,0.016,-0.032,0.0,256.0,65024.0,0.0,62.41,61.049,67.441,47.845,0.055,3979.0,85.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631810910126.0,17.445,78.35,13.818,78.374,96.14,44.592,0.078,0.915,0.0,83.8,1.417,3.542,1.232,3.08,1.0
265,2021-09-16 22:19:00,1,1,0.51,32.84,30.706,939.779,61.523,60.891,62.436,583.0,3050.0,2145.0,1354.0,0.0,0.016,-0.112,0.0,256.0,63744.0,48.96,0.549,30.366,34.659,34.809,34.837,34.848,4.362,4.676,4.728,4.738,0.563,0.0,472.0,0.0,84.0,3972.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-36.0,4.0,17.445,78.35,14.356,1631810994550.0,232874.0,232874.0,1631810994550.0,32.84,30.706,939.779,0.0,472.0,583.0,2145.0,3050.0,1354.0,0.0,4.676,4.362,4.728,4.738,30.366,34.659,34.809,34.837,34.848,0.563,0.0,0.016,-0.112,0.0,256.0,63744.0,61.523,60.891,62.436,48.96,0.549,3972.0,84.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631810997604.0,17.445,78.35,14.356,78.968,97.069,44.601,0.079,0.892,0.0,84.2,1.291,3.227,1.122,2.806,1.0
267,2021-09-16 22:21:00,1,1,0.38,32.83,30.961,939.795,61.646,60.859,63.06,587.0,3053.0,2146.0,1358.0,-0.048,0.0,0.0,64768.0,0.0,0.0,48.433,0.265,24.323,27.7,27.778,27.792,27.799,3.481,3.691,3.7,3.701,0.558,0.0,403.0,0.0,84.0,3985.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-36.0,4.0,17.445,78.35,13.804,1631811079826.0,232876.0,232876.0,1631811079826.0,32.83,30.961,939.795,0.0,403.0,587.0,2146.0,3053.0,1358.0,0.0,3.691,3.481,3.7,3.701,24.323,27.7,27.778,27.792,27.799,0.558,-0.048,0.0,0.0,64768.0,0.0,0.0,61.646,60.859,63.06,48.433,0.265,3985.0,84.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631811082871.0,17.445,78.35,13.804,78.32,97.167,44.6,0.078,0.829,0.0,84.2,1.019,2.547,0.886,2.215,1.0
269,2021-09-16 22:23:00,1,1,0.29,32.84,31.691,939.748,59.83,59.182,60.705,571.0,3042.0,2099.0,1349.0,0.0,-0.016,-0.096,0.0,65280.0,64000.0,48.433,0.226,32.925,37.611,37.795,37.83,37.843,4.736,5.098,5.171,5.185,0.575,0.0,67.0,0.0,84.0,3970.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-36.0,4.0,17.445,78.35,14.567,1631811180198.0,232877.0,232877.0,1631811180198.0,32.84,31.691,939.748,0.0,67.0,571.0,2099.0,3042.0,1349.0,0.0,5.098,4.736,5.171,5.185,32.925,37.611,37.795,37.83,37.843,0.575,0.0,-0.016,-0.096,0.0,65280.0,64000.0,59.83,59.182,60.705,48.433,0.226,3970.0,84.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631811190761.0,17.445,78.35,14.567,80.888,96.823,44.578,0.081,0.916,0.0,84.1,1.407,3.518,1.224,3.059,1.0
270,2021-09-16 22:24:00,1,1,0.23,32.83,32.091,939.74,63.047,59.611,76.449,569.0,3042.0,2095.0,1356.0,-0.032,-0.032,0.016,65024.0,65024.0,256.0,43.791,0.016,32.138,36.727,36.916,36.952,36.965,4.626,4.989,5.067,5.082,0.584,7.0,-145.0,0.0,84.0,3980.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-36.0,4.0,17.445,78.35,14.182,1631811285531.0,232879.0,232879.0,1631811285531.0,32.83,32.091,939.74,7.0,-145.0,569.0,2095.0,3042.0,1356.0,0.0,4.989,4.626,5.067,5.082,32.138,36.727,36.916,36.952,36.965,0.584,-0.032,-0.032,0.016,65024.0,65024.0,256.0,63.047,59.611,76.449,43.791,0.016,3980.0,84.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631811288532.0,17.445,78.35,14.182,81.233,96.827,56.722,0.081,0.91,17.098,84.1,1.377,3.442,1.197,2.993,1.0
272,2021-09-16 22:26:00,1,1,0.19,32.84,32.626,939.761,60.093,59.613,60.564,564.0,3039.0,2084.0,1360.0,-0.032,0.032,0.0,65024.0,512.0,0.0,48.433,0.21,29.572,33.866,34.089,34.132,34.146,4.272,4.403,4.461,4.476,0.588,6.0,-117.0,0.0,84.0,3975.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-36.0,4.0,17.445,78.35,14.08,1631811406971.0,232880.0,232880.0,1631811406971.0,32.84,32.626,939.761,6.0,-117.0,564.0,2084.0,3039.0,1360.0,0.0,4.403,4.272,4.461,4.476,29.572,33.866,34.089,34.132,34.146,0.588,-0.032,0.032,0.0,65024.0,512.0,0.0,60.093,59.613,60.564,48.433,0.21,3975.0,84.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631811410003.0,17.445,78.35,14.08,81.975,96.737,54.969,0.082,0.874,16.758,84.0,1.215,3.038,1.057,2.642,1.0
274,2021-09-16 22:28:00,1,1,0.16,32.84,32.979,939.825,59.882,59.421,60.39,563.0,3053.0,2076.0,1355.0,0.0,0.0,0.112,0.0,0.0,1792.0,48.37,0.563,25.091,28.727,28.911,28.947,28.958,3.624,4.04,4.138,4.156,0.588,5.0,-104.0,0.0,84.0,3971.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-36.0,4.0,17.445,78.35,13.896,1631811497398.0,232882.0,232882.0,1631811497398.0,32.84,32.979,939.825,5.0,-104.0,563.0,2076.0,3053.0,1355.0,0.0,4.04,3.624,4.138,4.156,25.091,28.727,28.911,28.947,28.958,0.588,0.0,0.0,0.112,0.0,0.0,1792.0,59.882,59.421,60.39,48.37,0.563,3971.0,84.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631811504087.0,17.445,78.35,13.896,82.111,97.189,53.225,0.082,0.853,16.586,84.2,1.115,2.787,0.97,2.424,1.0
275,2021-09-16 22:29:00,1,1,0.15,32.85,33.246,939.805,59.862,59.233,60.375,559.0,3060.0,2071.0,1362.0,0.0,0.0,-0.048,0.0,0.0,64768.0,48.464,0.241,22.973,26.311,26.486,26.52,26.53,3.32,3.617,3.704,3.721,0.595,0.0,28.0,0.0,84.0,3963.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-36.0,4.0,17.445,78.35,14.142,1631811569729.0,232883.0,232883.0,1631811569729.0,32.85,33.246,939.805,0.0,28.0,559.0,2071.0,3060.0,1362.0,0.0,3.617,3.32,3.704,3.721,22.973,26.311,26.486,26.52,26.53,0.595,0.0,0.0,-0.048,0.0,0.0,64768.0,59.862,59.233,60.375,48.464,0.241,3963.0,84.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631811596179.0,17.445,78.35,14.142,82.71,97.416,44.536,0.083,0.824,0.0,84.3,0.998,2.496,0.868,2.17,1.0
276,2021-09-16 22:30:00,1,1,0.14,32.84,33.465,939.752,60.01,59.316,60.498,558.0,3057.0,2067.0,1363.0,0.016,-0.032,0.048,256.0,65024.0,768.0,48.433,0.265,22.651,26.017,26.24,26.284,26.296,3.289,4.514,4.658,4.689,0.586,5.0,-94.0,0.0,83.0,3961.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-36.0,4.0,17.445,78.35,13.308,1631811646661.0,232885.0,232885.0,1631811646661.0,32.84,33.465,939.752,5.0,-94.0,558.0,2067.0,3057.0,1363.0,0.0,4.514,3.289,4.658,4.689,22.651,26.017,26.24,26.284,26.296,0.586,0.016,-0.032,0.048,256.0,65024.0,768.0,60.01,59.316,60.498,48.433,0.265,3961.0,83.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631811649333.0,17.445,78.35,13.308,82.904,97.322,53.213,0.083,0.884,16.953,84.2,1.246,3.115,1.083,2.708,1.0
