created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2021-10-29 01:29:30 +0530,1506494,127.1,42.4,39.65,29.63,,,,67832070
2021-10-29 01:30:00 +0530,1506495,80.8,40.4,39.62,29.64,,,,68880646
2021-10-29 01:30:30 +0530,1506496,113.2,41.5,39.62,29.64,,,,69928198
2021-10-29 01:31:00 +0530,1506497,113.6,42.1,39.56,29.65,,,,71175430
2021-10-29 01:31:30 +0530,1506498,98.7,40.9,39.52,29.64,,,,72289542
2021-10-29 01:32:00 +0530,1506499,140.2,44.3,39.49,29.63,,,,73403654
2021-10-29 01:32:30 +0530,1506500,77.0,39.1,39.39,29.63,,,,74648838
2021-10-29 01:33:00 +0530,1506501,126.8,42.9,39.42,29.62,,,,75894022
2021-10-29 01:33:30 +0530,1506502,100.8,40.7,39.46,29.62,,,,76942598
2021-10-29 01:34:00 +0530,1506503,62.1,37.2,39.56,29.62,,,,78122246
2021-10-29 01:34:30 +0530,1506504,65.2,37.6,39.15,29.61,,,,79364358
2021-10-29 01:35:00 +0530,1506505,67.0,37.1,39.15,29.6,,,,80216326
2021-10-29 01:35:30 +0530,1506506,59.2,36.3,39.11,29.61,,,,81070342
2021-10-29 01:36:00 +0530,1506507,55.9,36.8,39.08,29.61,,,,81987846
2021-10-29 01:36:30 +0530,1506508,76.6,39.1,39.15,29.61,,,,82905350
2021-10-29 01:37:00 +0530,1506509,73.7,39.3,39.15,29.61,,,,83691782
2021-10-29 01:37:30 +0530,1506510,77.6,39.5,39.18,29.61,,,,67895558
2021-10-29 01:38:00 +0530,1506511,74.6,38.7,39.11,29.61,,,,69208326
2021-10-29 01:38:30 +0530,1506512,67.1,39.7,39.29,29.61,,,,70257926
2021-10-29 01:39:00 +0530,1506513,70.6,40.3,39.15,29.61,,,,71304454
2021-10-29 01:39:30 +0530,1506514,76.3,39.2,39.15,29.6,,,,72615174
2021-10-29 01:40:00 +0530,1506515,66.4,38.6,39.39,29.59,,,,73729286
2021-10-29 01:40:30 +0530,1506516,67.7,38.1,39.35,29.6,,,,74908934
2021-10-29 01:41:00 +0530,1506517,65.7,38.2,39.22,29.6,,,,76023046
2021-10-29 01:41:30 +0530,1506518,80.4,37.6,39.11,29.59,,,,77139206
2021-10-29 01:42:00 +0530,1506519,69.0,37.2,39.15,29.59,,,,78449926
2021-10-29 01:42:30 +0530,1506520,66.2,36.7,39.18,29.58,,,,79432966
2021-10-29 01:43:00 +0530,1506521,71.5,37.8,39.15,29.57,,,,80349446
2021-10-29 01:43:30 +0530,1506522,72.8,38.4,39.29,29.57,,,,81201414
2021-10-29 01:44:00 +0530,1506523,85.0,40.1,39.35,29.57,,,,82116870
2021-10-29 01:44:30 +0530,1506524,101.3,42.4,39.32,29.57,,,,82971910
2021-10-29 01:45:00 +0530,1506525,107.9,41.6,39.32,29.57,,,,67243270
2021-10-29 01:45:30 +0530,1506526,126.9,47.8,39.32,29.57,,,,68289798
2021-10-29 01:46:00 +0530,1506527,100.1,40.7,39.35,29.57,,,,69272838
2021-10-29 01:46:30 +0530,1506528,119.1,39.6,39.39,29.56,,,,70520070
2021-10-29 01:47:00 +0530,1506529,90.5,39.3,39.35,29.54,,,,71699718
2021-10-29 01:47:30 +0530,1506530,112.9,40.3,39.39,29.53,,,,72813830
2021-10-29 01:48:00 +0530,1506531,85.8,37.4,39.32,29.54,,,,73925894
2021-10-29 01:48:30 +0530,1506532,72.4,37.3,39.32,29.53,,,,75107590
2021-10-29 01:49:00 +0530,1506533,70.1,37.2,39.35,29.54,,,,76285190
2021-10-29 01:49:30 +0530,1506534,65.8,37.3,39.46,29.53,,,,77530374
2021-10-29 01:50:00 +0530,1506535,102.0,40.1,39.46,29.54,,,,78514438
2021-10-29 01:50:30 +0530,1506536,225.2,46.6,39.49,29.56,,,,79431942
2021-10-29 01:51:00 +0530,1506537,126.8,41.4,39.42,29.57,,,,80349446
2021-10-29 01:51:30 +0530,1506538,101.3,39.9,39.39,29.58,,,,81267974
2021-10-29 01:52:00 +0530,1506539,122.6,40.8,39.39,29.58,,,,82185478
2021-10-29 01:52:30 +0530,1506540,107.0,39.7,39.35,29.58,,,,83102982
2021-10-29 01:53:00 +0530,1506541,82.2,39.6,39.49,29.57,,,,67306758
2021-10-29 01:53:30 +0530,1506542,104.0,41.6,39.39,29.57,,,,68553990
2021-10-29 01:54:00 +0530,1506543,257.4,53.3,39.42,29.56,,,,69733638
2021-10-29 01:54:30 +0530,1506544,181.5,47.3,39.42,29.54,,,,70845702
2021-10-29 01:55:00 +0530,1506545,89.1,39.7,39.32,29.54,,,,72027398
2021-10-29 01:55:30 +0530,1506546,133.8,42.6,39.35,29.53,,,,73272582
2021-10-29 01:56:00 +0530,1506547,171.9,46.3,39.46,29.53,,,,74386694
2021-10-29 01:56:30 +0530,1506548,110.1,42.8,39.39,29.56,,,,75500806
2021-10-29 01:57:00 +0530,1506549,84.1,39.5,39.32,29.56,,,,76546310
2021-10-29 01:57:30 +0530,1506550,74.9,39.8,39.29,29.56,,,,77596934
2021-10-29 01:58:00 +0530,1506551,75.9,38.6,39.22,29.57,,,,78514438
2021-10-29 01:58:30 +0530,1506552,80.0,39.2,39.22,29.58,,,,79429894
2021-10-29 01:59:00 +0530,1506553,65.3,38.1,39.22,29.58,,,,80281862
2021-10-29 01:59:30 +0530,1506554,62.6,38.0,39.15,29.58,,,,80940294
2021-10-29 02:00:00 +0530,1506555,73.9,38.7,39.18,29.59,,,,81988870
2021-10-29 02:00:30 +0530,1506556,78.5,39.4,39.29,29.58,,,,83099910
2021-10-29 02:01:00 +0530,1506557,109.6,39.7,39.29,29.59,,,,67634438
2021-10-29 02:01:30 +0530,1506558,105.1,39.6,39.32,29.59,,,,68748550
2021-10-29 02:02:00 +0530,1506559,92.2,40.5,39.39,29.57,,,,69993734
2021-10-29 02:02:30 +0530,1506560,133.9,44.6,39.42,29.57,,,,71042310
2021-10-29 02:03:00 +0530,1506561,125.7,43.0,39.42,29.56,,,,72156422
2021-10-29 02:03:30 +0530,1506562,109.4,41.4,39.46,29.56,,,,73335046
2021-10-29 02:04:00 +0530,1506563,66.1,39.2,39.29,29.56,,,,74386694
2021-10-29 02:04:30 +0530,1506564,71.6,39.1,39.29,29.54,,,,75631878
2021-10-29 02:05:00 +0530,1506565,97.8,40.9,39.35,29.54,,,,76679430
2021-10-29 02:05:30 +0530,1506566,86.1,39.8,39.32,29.53,,,,77662470
2021-10-29 02:06:00 +0530,1506567,99.2,40.2,39.39,29.54,,,,78645510
2021-10-29 02:06:30 +0530,1506568,71.3,39.9,39.32,29.54,,,,79431942
2021-10-29 02:07:00 +0530,1506569,79.4,41.4,39.18,29.56,,,,80283910
2021-10-29 02:07:30 +0530,1506570,64.8,39.9,39.52,29.54,,,,81399046
2021-10-29 02:08:00 +0530,1506571,99.2,42.4,39.52,29.52,,,,82447622
2021-10-29 02:08:30 +0530,1506572,79.7,41.8,39.52,29.51,,,,83692806
2021-10-29 02:09:00 +0530,1506573,204.3,53.7,39.56,29.51,,,,68158726
2021-10-29 02:09:30 +0530,1506574,156.9,54.3,39.52,29.5,,,,69403910
2021-10-29 02:10:00 +0530,1506575,103.1,57.7,39.46,29.5,,,,70518022
2021-10-29 02:10:30 +0530,1506576,117.3,43.9,39.46,29.51,,,,71699718
2021-10-29 02:11:00 +0530,1506577,90.7,42.8,39.39,29.5,,,,72944902
