,Date Time, Monitor ID, Location ID, CO_ppm,Unnamed: 0,data.temp_c,data.hum_prcnt,data.press_hpa,data.eq_db,data.onesmin_db,data.onesmax_db,data.co_ppm,data.no2_ppb,data.co_mv,data.no2_mv,data.x_g,data.y_g,data.z_g,data.x_raw,data.y_raw,data.z_raw,data.lux_lx,data.uv_mwpm2,data.nc0p5_npcm3,data.nc1p0_npcm3,data.nc2p5_npcm3,data.nc4p0_npcm3,data.nc10p0_npcm3,data.mc1p0_ugpm3,data.mc2p5_ugpm3,data.mc4p0_ugpm3,data.mc10p0_ugpm3,data.typ_pm_um,data.ozone_ppm,data.ozone_volt_mv,data.tvoc_ppb,data.batt_prcnt,data.batt_volt,data.bme280_int,data.speco3_int,data.mic_int,data.mic4514_int,data.mic4514pre_int,data.sgpc3_int,data.sps30_int,data.sps30pre_int,data.lis3dh_int,data.si1133_int,data.batt_int,data.leds_on,data.code_version,data.gps_avg_snr,data.cell_strength_dbm,data.wifi_strength_dbm,data.wifi_strength_asl,data.location.lat,data.location.lon,data.location.acc,data.timestamp
49,2021-07-27 14:18:00,1,1,0.0,2959.5,37.48,38.549,939.701,68.916,65.355,72.334,574.0,2529.5,2102.5,1204.5,0.04,0.0,-0.008,640.0,0.0,32640.0,0.0,0.0,126.166,145.771,147.773,148.164,148.242,18.529,21.177,22.458,22.714,0.536,128.0,-2552.5,0.0,94.0,4076.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.7,-77.0,-28.5,4.0,17.49,78.408,1.55,1627375722272.5
50,2021-07-27 14:19:00,1,1,0.0,2961.5,37.805,38.441,939.638,66.783,62.261,74.906,573.5,2526.5,2103.5,1206.0,-0.008,0.0,-0.088,32640.0,32768.0,31360.0,0.0,0.0,96.923,110.823,111.577,111.719,111.756,13.984,15.262,15.645,15.722,0.541,119.0,-2377.0,0.0,93.5,4070.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.925,-81.5,-31.0,4.0,17.49,78.408,1.75,1627375783371.5
51,2021-07-27 14:20:00,1,1,0.0,2963.0,38.31,38.355,939.723,71.88,68.01,75.025,605.0,2582.0,2198.0,1228.0,0.032,0.0,-0.032,512.0,0.0,65024.0,0.0,0.0,299.934,323.124,323.867,323.986,324.055,40.581,42.912,42.912,42.912,0.446,31.0,-625.0,0.0,93.0,4076.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,16.878,-70.0,-31.0,4.0,17.489,78.409,3.3,1627375830169.0
52,2021-07-27 14:21:00,1,1,0.0,2964.5,38.795,34.649,939.984,78.353,73.852,84.587,613.0,2478.0,2215.0,1195.0,-0.12,0.024,0.008,63616.0,384.0,32896.0,0.0,0.0,277.754,315.466,316.192,316.308,316.375,39.619,41.895,41.895,41.895,0.454,82.0,-1635.0,0.0,93.0,4076.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,18.538,-96.0,-31.0,4.0,17.486,78.411,3.5,1627375876683.0
53,2021-07-27 14:22:00,1,1,0.0,2966.5,38.535,35.217,940.696,76.91,72.225,85.774,623.5,2560.5,2243.5,1217.5,0.008,0.0,-0.008,32896.0,32768.0,32640.0,0.0,0.0,226.327,257.056,257.647,257.742,257.797,32.283,34.138,34.138,34.138,0.488,125.5,-2502.5,0.0,93.0,4077.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,19.404,-74.0,-31.0,4.0,17.484,78.414,5.35,1627375939021.5
54,2021-07-27 14:23:00,1,1,4.98,2968.5,37.7,35.51,941.391,79.205,74.992,87.927,583.5,2638.5,2140.5,1237.0,0.008,-0.032,-0.056,128.0,65024.0,31872.0,0.0,0.0,94.867,107.751,108.002,108.042,108.065,13.533,14.313,14.315,14.315,0.523,98.0,-1960.0,0.0,93.0,4080.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,21.419,-86.5,-31.0,4.0,17.479,78.418,3.0,1627376001051.5
55,2021-07-27 14:24:00,1,1,11.06,2970.5,36.9,36.779,942.243,80.459,75.302,86.816,599.5,2489.0,2178.5,1196.0,0.008,-0.008,-0.008,32896.0,32640.0,32640.0,0.0,0.0,116.87,133.2,133.819,133.931,133.968,16.77,18.03,18.269,18.317,0.56,132.0,-2642.0,0.0,93.0,4081.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,18.225,-90.0,-31.0,4.0,17.476,78.423,4.0,1627376063163.5
56,2021-07-27 14:25:00,1,1,12.9,2972.5,36.465,37.451,942.366,74.309,72.165,77.111,637.5,2639.0,2288.5,1244.0,-0.032,0.0,-0.056,65024.0,32768.0,64640.0,0.0,0.0,263.002,300.727,302.778,303.164,303.266,37.949,41.42,42.464,42.673,0.538,131.0,-2615.5,0.0,93.0,4069.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.614,-95.5,-40.5,4.0,17.476,78.423,2.3,1627376124778.5
57,2021-07-27 14:26:00,1,1,18.84,2974.5,36.24,37.616,942.471,77.126,74.471,80.465,630.0,2647.5,2263.5,1241.0,-0.04,-0.008,-0.056,64896.0,32640.0,64640.0,0.0,0.0,125.99,143.096,143.425,143.478,143.508,17.971,19.004,19.004,19.004,0.512,111.0,-2206.5,0.0,93.0,4077.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,21.904,-96.0,-35.0,4.0,17.475,78.424,2.5,1627376187076.5
58,2021-07-27 14:27:00,1,1,19.35,2976.5,35.98,37.491,942.58,79.392,75.104,84.25,630.0,2464.0,2270.0,1188.0,-0.024,0.016,-0.064,32384.0,256.0,64512.0,0.0,0.0,99.762,113.307,113.567,113.609,113.633,14.23,15.048,15.048,15.048,0.515,127.0,-2532.5,0.0,93.0,4073.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,23.532,-96.0,-35.0,4.0,17.47,78.427,3.15,1627376249051.5
59,2021-07-27 14:28:00,1,1,16.98,2978.5,35.675,38.037,942.369,77.396,73.788,81.444,610.0,2458.5,2211.0,1187.0,0.024,-0.024,-0.072,384.0,65152.0,64384.0,0.0,0.0,119.775,136.037,136.35,136.4,136.429,17.085,18.066,18.066,18.066,0.481,115.0,-2288.0,0.0,93.0,4078.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,22.406,-79.0,-35.0,4.0,17.467,78.429,3.4,1627376311073.0
60,2021-07-27 14:29:00,1,1,14.77,2980.5,35.47,38.217,941.731,79.665,75.513,85.425,600.0,2446.0,2179.5,1182.0,-0.008,0.0,0.008,32640.0,32768.0,128.0,0.0,0.0,201.504,228.862,229.389,229.473,229.522,28.742,30.394,30.394,30.394,0.46,124.5,-2486.0,0.0,93.0,4071.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,23.553,-88.5,-27.5,4.0,17.462,78.431,2.7,1627376372790.5
61,2021-07-27 14:30:00,1,1,13.15,2982.5,35.49,38.488,941.946,79.025,74.266,83.326,618.0,2551.5,2229.0,1215.0,-0.048,0.032,0.072,64768.0,512.0,1152.0,0.0,0.0,130.415,148.121,148.462,148.517,148.548,18.602,19.671,19.671,19.671,0.481,116.5,-2318.5,0.0,93.0,4067.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,23.644,-83.5,-33.0,4.0,17.458,78.433,2.7,1627376434900.5
62,2021-07-27 14:31:00,1,1,14.36,2984.5,35.535,37.915,941.41,78.17,73.595,82.698,654.5,2565.5,2334.5,1217.0,0.04,-0.008,-0.08,640.0,32640.0,64256.0,0.0,0.0,237.329,269.552,270.172,270.271,270.329,33.853,35.798,35.798,35.798,0.492,101.0,-2017.0,0.0,93.0,4072.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,23.696,-90.5,-33.0,4.0,17.454,78.435,2.6,1627376497093.0
63,2021-07-27 14:32:00,1,1,12.51,2986.5,35.405,38.285,942.004,77.372,73.943,84.827,548.5,2300.0,2035.5,1145.5,-0.024,-0.024,-0.016,65152.0,32384.0,32512.0,0.0,0.0,91.787,104.249,104.489,104.527,104.549,13.092,13.845,13.845,13.845,0.506,113.5,-2271.0,0.0,93.0,4065.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,20.955,-75.0,-33.0,4.0,17.449,78.438,3.45,1627376559009.0
64,2021-07-27 14:33:00,1,1,10.1,2988.5,35.285,39.225,941.949,78.026,73.468,83.677,599.5,2285.5,2180.0,1137.0,0.008,-0.04,-0.048,128.0,64896.0,64768.0,0.0,0.0,170.708,193.978,194.487,194.572,194.615,24.37,25.83,25.878,25.888,0.524,118.5,-2363.0,0.0,93.0,4073.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,20.471,-83.5,-33.0,4.0,17.444,78.44,4.45,1627376620947.0
65,2021-07-27 14:34:00,1,1,6.63,2991.0,35.1,38.761,942.685,76.741,72.886,80.564,536.0,2242.667,2003.0,1131.0,-0.021,-0.005,0.032,43349.333,21760.0,22357.333,0.0,0.0,91.457,103.874,104.113,104.152,104.174,13.045,13.795,13.795,13.795,0.505,97.0,-1931.0,0.0,93.0,4071.333,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,17.847,-90.0,-33.0,4.0,17.442,78.444,5.2,1627376688098.667
66,2021-07-27 14:35:00,1,1,4.25,2993.0,34.97,39.228,943.149,75.426,71.696,79.061,552.0,2242.0,2054.0,1130.0,-0.032,-0.032,0.048,65024.0,65024.0,768.0,0.0,0.0,51.574,58.576,58.711,58.733,58.745,7.357,8.683,8.65,8.65,0.511,125.0,-2502.0,0.0,93.0,4062.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,20.0,-83.0,-33.0,4.0,17.442,78.446,4.9,1627376729750.0
67,2021-07-27 14:36:00,1,1,6.55,2994.5,34.94,39.655,943.336,76.03,71.012,81.257,629.0,2412.0,2266.5,1172.0,-0.088,0.016,-0.024,32128.0,384.0,32384.0,0.0,0.0,55.261,62.764,62.908,62.932,62.945,7.882,8.335,8.335,8.335,0.505,105.0,-2091.0,0.0,92.0,4066.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,17.423,-72.5,-33.0,4.0,17.442,78.448,4.75,1627376776285.0
68,2021-07-27 14:37:00,1,1,2.95,2996.5,34.96,39.65,943.207,77.762,73.872,81.591,592.0,2373.0,2154.5,1167.5,-0.008,-0.016,0.032,32640.0,32512.0,512.0,0.0,0.0,109.661,124.549,124.836,124.882,124.908,15.642,16.541,16.541,16.541,0.5,94.5,-1885.0,0.0,92.0,4066.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,18.269,-97.0,-33.0,4.0,17.446,78.449,3.65,1627376837794.0
69,2021-07-27 14:38:00,1,1,0.0,2998.5,35.035,40.618,943.621,74.684,72.252,76.785,717.0,2915.5,2509.5,1315.5,0.0,-0.008,-0.008,0.0,32640.0,32640.0,0.0,0.0,151.701,172.323,172.736,172.803,172.84,21.644,22.903,22.916,22.919,0.525,110.5,-2209.5,0.0,92.0,4067.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,20.234,-98.5,-33.0,4.0,17.447,78.449,4.8,1627376899645.5
70,2021-07-27 14:39:00,1,1,0.0,3000.5,35.105,40.839,943.621,76.338,73.228,81.037,665.5,2723.0,2364.0,1261.0,0.008,-0.008,0.056,32896.0,32640.0,896.0,0.0,0.0,82.294,93.467,93.683,93.717,93.737,11.738,12.413,12.413,12.413,0.511,93.5,-1862.0,0.0,92.0,4070.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,20.634,-91.0,-33.0,4.0,17.447,78.449,3.2,1627376961556.5
71,2021-07-27 14:40:00,1,1,5.57,3002.5,35.205,40.523,943.695,79.137,74.356,83.656,646.0,2706.5,2313.5,1257.0,-0.048,0.016,-0.008,64768.0,256.0,32640.0,0.0,0.0,79.86,90.703,90.912,90.945,90.965,11.391,12.046,12.046,12.046,0.51,91.0,-1813.0,0.0,92.0,4073.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,20.275,-99.5,-33.0,4.0,17.448,78.45,3.95,1627377024272.5
72,2021-07-27 14:41:00,1,1,0.0,3004.5,35.29,40.297,943.673,75.597,72.515,79.395,669.5,2855.0,2378.0,1302.0,0.016,-0.032,0.048,256.0,65024.0,33536.0,0.0,0.0,161.848,183.822,184.245,184.313,184.352,23.086,24.412,24.412,24.412,0.482,87.5,-1740.5,0.0,92.0,4059.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,19.592,-97.0,-33.0,4.0,17.449,78.45,3.35,1627377086529.5
73,2021-07-27 14:42:00,1,1,1.94,3006.5,35.42,40.916,943.731,74.511,71.615,76.532,842.0,3841.0,2859.5,1577.5,-0.04,0.0,-0.016,64896.0,32768.0,32512.0,0.0,0.0,1441.724,1637.47,1641.238,1641.841,1642.19,205.647,217.464,217.464,217.464,0.493,100.0,-1999.0,0.0,92.0,4063.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,10.538,-90.0,-33.0,4.0,17.449,78.45,3.8,1627377148690.5
74,2021-07-27 14:43:00,1,1,5.57,3008.5,35.585,40.747,943.732,74.456,71.753,77.186,727.5,3371.0,2534.0,1447.5,-0.056,-0.032,0.064,64640.0,65024.0,1024.0,0.0,0.0,365.04,414.602,415.556,415.709,415.797,52.069,55.061,55.061,55.061,0.486,93.0,-1856.5,0.0,92.0,4066.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,18.305,-88.0,-33.0,4.0,17.449,78.45,5.7,1627377210508.5
75,2021-07-27 14:44:00,1,1,0.0,3010.5,35.785,41.028,943.606,75.895,72.341,83.505,724.0,3160.0,2533.5,1387.5,-0.032,-0.016,0.048,65024.0,32512.0,33536.0,0.0,0.0,170.464,193.608,194.054,194.125,194.167,24.315,25.712,25.712,25.712,0.508,94.5,-1886.5,0.0,92.0,4068.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,21.103,-97.5,-33.0,4.0,17.449,78.45,3.25,1627377272436.5
76,2021-07-27 14:45:00,1,1,0.0,3012.5,36.02,40.736,943.573,75.093,72.182,78.656,772.5,3471.0,2661.5,1473.0,-0.064,0.016,-0.064,64512.0,256.0,64512.0,0.0,0.0,129.554,147.144,147.483,147.537,147.568,18.48,19.542,19.542,19.542,0.497,82.0,-1632.5,0.0,92.0,4058.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,20.079,-103.5,-33.0,4.0,17.45,78.45,3.1,1627377334456.5
77,2021-07-27 14:46:00,1,1,0.0,3014.5,36.175,40.203,943.557,76.169,72.676,87.151,697.5,3105.0,2456.5,1367.5,-0.016,0.032,0.008,32512.0,512.0,32896.0,0.0,0.0,81.418,92.472,92.685,92.719,92.739,11.613,12.281,12.281,12.281,0.501,77.5,-1545.5,0.0,92.0,4064.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,18.859,-103.0,-33.0,4.0,17.45,78.45,3.05,1627377396404.0
78,2021-07-27 14:47:00,1,1,0.0,3016.5,36.125,38.486,943.754,75.572,72.044,79.233,593.0,2637.0,2159.5,1241.0,-0.064,-0.016,0.112,64512.0,32512.0,1792.0,0.0,0.0,109.353,124.2,124.485,124.531,124.558,15.598,16.494,16.494,16.494,0.472,59.5,-1187.0,0.0,91.5,4064.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,18.795,-112.0,-33.0,4.0,17.449,78.452,3.6,1627377458374.0
79,2021-07-27 14:48:00,1,1,0.0,3018.5,36.07,37.88,943.492,80.964,73.636,87.907,601.5,2392.5,2186.0,1169.0,-0.016,-0.008,0.064,32512.0,32640.0,1024.0,0.0,0.0,421.45,478.671,479.772,479.949,480.051,60.115,63.57,63.57,63.57,0.481,27.5,-547.5,0.0,92.0,4064.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,21.301,-102.0,-44.0,4.0,17.443,78.454,3.35,1627377520143.0
80,2021-07-27 14:49:00,1,1,1.85,3020.0,36.11,36.918,943.867,82.444,76.354,87.416,502.0,2189.0,1899.0,1113.0,-0.096,0.0,-0.016,64000.0,0.0,65280.0,0.0,0.0,144.984,164.669,165.048,165.108,165.144,20.68,21.869,21.869,21.869,0.519,38.0,-750.0,0.0,92.0,4048.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,24.346,-79.0,-44.0,4.0,17.442,78.458,2.4,1627377566540.0
81,2021-07-27 14:50:00,1,1,7.25,3021.5,35.735,37.815,944.615,79.392,75.734,84.145,661.5,2542.0,2353.5,1204.5,-0.032,0.0,-0.024,65024.0,32768.0,32384.0,0.0,0.0,98.394,101.681,101.915,101.953,101.974,12.77,13.504,13.504,13.504,0.479,79.5,-1583.5,0.0,92.0,4070.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,9.783,-82.0,-44.0,4.0,17.445,78.465,3.7,1627377644208.5
82,2021-07-27 14:51:00,1,1,5.86,3023.0,35.56,38.224,944.63,77.95,74.069,82.088,758.0,2685.0,2625.0,1254.0,0.032,0.0,0.016,512.0,0.0,256.0,0.0,0.0,79.072,89.808,90.014,90.047,90.066,11.279,11.927,11.927,11.927,0.442,100.0,-2002.0,0.0,92.0,4050.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,22.52,-85.0,-44.0,4.0,17.445,78.469,3.8,1627377690720.0
83,2021-07-27 14:52:00,1,1,7.62,3024.0,35.48,38.034,943.886,76.166,71.644,81.779,615.0,2385.0,2230.0,1170.0,0.0,0.016,-0.048,0.0,256.0,64768.0,0.0,0.0,61.162,69.467,69.626,69.652,69.667,8.724,9.226,9.226,9.226,0.489,86.0,-1713.0,0.0,92.0,4051.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,19.7,-90.0,-44.0,4.0,17.444,78.474,4.8,1627377752408.0
84,2021-07-27 14:53:00,1,1,3.29,3025.5,35.43,37.674,944.922,77.668,73.184,81.78,631.0,2367.5,2267.0,1163.0,-0.024,0.0,-0.04,65152.0,0.0,32128.0,0.0,0.0,74.18,84.252,84.446,84.477,84.495,10.581,11.189,11.189,11.189,0.472,96.5,-1920.5,0.0,92.0,4052.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,20.822,-78.5,-44.0,4.0,17.444,78.478,5.25,1627377798836.5
85,2021-07-27 14:54:00,1,1,5.45,3027.5,35.465,37.891,944.496,77.563,72.438,83.596,607.5,2348.0,2199.5,1156.5,0.024,-0.024,-0.064,384.0,32384.0,64512.0,0.0,0.0,99.162,112.625,112.884,112.926,112.95,14.144,14.957,14.957,14.957,0.499,96.5,-1923.5,0.0,92.0,4064.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,19.96,-89.0,-44.0,4.0,17.443,78.483,3.45,1627377861045.5
86,2021-07-27 14:55:00,1,1,7.91,3029.0,35.48,38.609,944.238,74.418,72.768,76.14,601.0,2407.0,2185.0,1178.0,-0.016,-0.016,-0.064,65280.0,65280.0,64512.0,0.0,0.0,117.358,133.292,133.598,133.647,133.676,16.74,17.702,17.702,17.702,0.512,119.0,-2384.0,0.0,92.0,4057.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,-90.0,-44.0,4.0,17.443,78.485,5.3,1627377938331.0
87,2021-07-27 14:56:00,1,1,10.68,3030.5,35.44,39.655,944.277,75.509,73.983,77.855,619.5,2451.5,2237.5,1183.0,-0.016,-0.016,-0.088,65280.0,65280.0,31360.0,0.0,0.0,202.447,229.933,230.463,230.547,230.596,28.877,30.536,30.536,30.536,0.467,112.0,-2228.5,0.0,92.0,4054.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,-89.5,-44.0,4.0,17.443,78.485,5.3,1627377984817.5
88,2021-07-27 14:57:00,1,1,11.39,3032.5,35.475,40.007,944.277,77.045,74.074,80.778,669.0,2572.5,2376.0,1221.0,0.0,-0.008,-0.048,32768.0,32640.0,64768.0,0.0,0.0,494.558,561.705,562.998,563.205,563.324,70.544,74.597,74.597,74.597,0.481,104.5,-2079.0,0.0,91.5,4070.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,-90.0,-44.0,4.0,17.443,78.485,5.3,1627378047294.0
89,2021-07-27 14:58:00,1,1,6.17,3034.5,35.575,40.427,944.274,76.25,74.22,78.309,729.0,2760.0,2542.5,1270.5,-0.008,-0.008,-0.04,32640.0,32640.0,32128.0,0.0,0.0,569.725,647.077,648.566,648.805,648.942,81.265,85.935,85.935,85.935,0.486,101.0,-2015.5,0.0,91.0,4056.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,9.875,-83.5,-44.0,4.0,17.443,78.487,29.695,1627378109259.5
90,2021-07-27 14:59:00,1,1,3.95,3036.5,35.65,38.912,944.3,76.47,73.468,80.226,690.0,2851.5,2437.0,1296.0,-0.056,-0.048,-0.056,64640.0,64768.0,31872.0,0.0,0.0,586.498,666.128,667.661,667.907,668.049,83.658,88.465,88.465,88.465,0.496,87.5,-1741.5,0.0,91.0,4050.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,21.892,-94.5,-44.0,4.0,17.443,78.485,2.8,1627378171235.5
91,2021-07-27 15:00:00,1,1,3.31,3038.5,35.785,38.635,944.453,76.55,70.809,81.649,594.0,2408.5,2163.0,1175.5,0.0,-0.016,0.016,32768.0,32512.0,256.0,0.0,0.0,144.483,164.099,164.477,164.537,164.572,20.609,21.793,21.793,21.793,0.478,89.0,-1780.0,0.0,91.0,4055.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,22.858,-88.0,-44.0,4.0,17.443,78.483,2.45,1627378233507.0
92,2021-07-27 15:01:00,1,1,1.56,3040.5,36.23,38.661,944.477,76.413,71.635,80.805,622.5,2537.0,2245.5,1208.0,-0.024,-0.008,0.032,65152.0,32640.0,512.0,0.0,0.0,138.618,157.438,157.801,157.859,157.892,19.772,20.909,20.909,20.909,0.485,86.0,-1712.0,0.0,91.0,4062.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,20.494,-85.0,-44.0,4.0,17.441,78.482,3.0,1627378295374.5
93,2021-07-27 15:02:00,1,1,3.09,3042.5,36.58,38.462,944.8,75.429,71.467,78.931,643.5,2628.0,2302.5,1233.5,0.0,-0.024,-0.016,0.0,65152.0,32512.0,0.0,0.0,107.481,122.074,122.355,122.4,122.426,15.331,16.212,16.212,16.212,0.507,81.5,-1630.5,0.0,91.0,4049.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,19.822,-88.0,-44.0,4.0,17.439,78.482,3.05,1627378357085.0
94,2021-07-27 15:03:00,1,1,4.56,3045.0,36.827,38.669,944.884,76.151,71.159,82.203,606.667,2594.667,2197.667,1227.333,-0.027,-0.016,-0.005,21418.667,43434.667,21760.0,0.0,0.0,96.35,109.473,109.753,109.799,109.823,13.752,14.569,14.591,14.595,0.53,63.0,-1259.0,0.0,91.0,4046.333,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,21.212,-84.667,-44.0,4.0,17.436,78.483,2.933,1627378424706.0
95,2021-07-27 15:04:00,1,1,3.99,3047.5,36.915,37.322,944.954,76.044,71.748,81.43,582.0,2487.0,2127.5,1198.5,-0.008,-0.032,0.024,32640.0,65024.0,33152.0,0.0,0.0,74.047,84.16,84.394,84.434,84.453,10.575,11.221,11.252,11.258,0.541,41.5,-825.0,0.0,91.0,4052.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,21.033,-78.5,-44.0,4.0,17.434,78.485,3.5,1627378481224.0
96,2021-07-27 15:05:00,1,1,3.93,3050.0,36.923,36.56,944.818,75.334,72.42,79.888,553.0,2345.667,2047.667,1154.667,-0.021,-0.053,-0.037,43349.333,42837.333,64938.667,0.0,0.0,102.626,116.561,116.829,116.872,116.897,14.639,15.48,15.48,15.48,0.516,50.0,-992.667,0.0,91.0,4045.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,-83.0,-44.0,4.0,17.434,78.486,6.3,1627378538636.333
97,2021-07-27 15:06:00,1,1,5.49,3052.0,36.89,37.609,944.742,74.189,72.308,75.682,594.0,2503.0,2168.0,1200.0,0.0,0.0,0.016,0.0,0.0,256.0,0.0,0.0,40.997,36.642,36.726,36.74,36.748,4.602,4.866,4.866,4.866,0.488,54.0,-1078.0,0.0,91.0,4054.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,-84.0,-44.0,4.0,17.434,78.486,6.3,1627378590114.0
98,2021-07-27 15:07:00,1,1,5.28,3053.5,36.93,37.483,944.775,75.063,73.891,77.115,639.0,2567.5,2291.5,1218.0,0.008,-0.016,-0.024,32896.0,65280.0,65152.0,0.0,0.0,42.655,48.446,48.557,48.575,48.586,6.084,6.434,6.434,6.434,0.481,72.5,-1448.0,0.0,91.0,4047.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,17.083,-79.0,-44.0,4.0,17.433,78.486,7.95,1627378636624.5
99,2021-07-27 15:08:00,1,1,0.0,3055.5,36.99,37.727,944.736,75.256,72.834,78.657,600.5,2524.5,2176.0,1205.0,0.016,-0.032,-0.056,33024.0,32256.0,64640.0,0.0,0.0,82.885,94.138,94.355,94.39,94.41,11.823,12.502,12.502,12.502,0.468,62.0,-1241.0,0.0,91.0,4054.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,18.596,-82.5,-44.0,4.0,17.433,78.487,3.5,1627378698472.0
